record_id,redcap_event_name.factor,redcap_repeat_instrument.factor,redcap_repeat_instance,paper_type.factor,name,dv_name,year_pub,country_yn.factor,country.factor,competing_interests_yn.factor,competing_interests.factor,empirical.factor,year_study,appeal_yn.factor,comments,data_extraction_form_complete,country_income,country_region,target_substance,population_specific,population_specific_affect,study_design,data_sources,analysis
Unger_2014,Data Extraction,NA,NA,Legal,Tanis,Colleen,2014,Yes,United States,No,NA,non-empirical,NA,NA,"The author reviewed legal and privacy issues regarding prescription drug monitoring programs. The author argued that individuals have a right to privacy and law enforcement must have a warrant to access any of the prescription drug monitoring data. The author went on to argue that the prescription monitoring data should be de-identified, and in that case law enforcement can have unfettered access to de-identified data about schedule II drugs.",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,NA,NA,NA
Unger_2014,Data Extraction,NA,NA,Legal,Tanis,Colleen,2014,Yes,United States,No,NA,non-empirical,NA,NA,"The author reviewed legal and privacy issues regarding prescription drug monitoring programs. The author argued that individuals have a right to privacy and law enforcement must have a warrant to access any of the prescription drug monitoring data. The author went on to argue that the prescription monitoring data should be de-identified, and in that case law enforcement can have unfettered access to de-identified data about schedule II drugs.",2,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA
Unger_2014,Data Extraction,NA,NA,Legal,Tanis,Colleen,2014,Yes,United States,No,NA,non-empirical,NA,NA,"The author reviewed legal and privacy issues regarding prescription drug monitoring programs. The author argued that individuals have a right to privacy and law enforcement must have a warrant to access any of the prescription drug monitoring data. The author went on to argue that the prescription monitoring data should be de-identified, and in that case law enforcement can have unfettered access to de-identified data about schedule II drugs.",2,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA
van Ameijden_2001,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2001,Yes,Netherlands,No,NA,empirical,1998,NA,"Overall decrease in prevalence of current injection drug use. The study highlights that needle exchange programs do not increase injection drug use, but whether the decline in injectable drug use can be attributed to needle exchange programs is unclear.",2,1_High Income,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,4_cohort study,3_survey,5_longitudinal
van Ameijden_2001,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2001,Yes,Netherlands,No,NA,empirical,1998,NA,"Overall decrease in prevalence of current injection drug use. The study highlights that needle exchange programs do not increase injection drug use, but whether the decline in injectable drug use can be attributed to needle exchange programs is unclear.",2,NA,NA,c_meth,NA,NA,NA,NA,NA
van Ameijden_2001,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2001,Yes,Netherlands,No,NA,empirical,1998,NA,"Overall decrease in prevalence of current injection drug use. The study highlights that needle exchange programs do not increase injection drug use, but whether the decline in injectable drug use can be attributed to needle exchange programs is unclear.",2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
van Ameijden_2001,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2001,Yes,Netherlands,No,NA,empirical,1998,NA,"Overall decrease in prevalence of current injection drug use. The study highlights that needle exchange programs do not increase injection drug use, but whether the decline in injectable drug use can be attributed to needle exchange programs is unclear.",2,NA,NA,f_other,NA,NA,NA,NA,NA
van Ganse_2018,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2018,Yes,France,Yes,No,empirical,2013,NA,Removal on one opioid appeared substituted by others but also increase mono Rx tylenol,2,1_High Income,2_Europe & Central Asia,a_opioids,2_clinical practitioners,7_chronic opioid users,7_ecological time series,1_adminstrative data,2_estimates of rates
van Ganse_2018,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2018,Yes,France,Yes,No,empirical,2013,NA,Removal on one opioid appeared substituted by others but also increase mono Rx tylenol,2,NA,NA,NA,NA,NA,6_ecological,NA,NA
van Ganse_2018,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2018,Yes,France,Yes,No,empirical,2013,NA,Removal on one opioid appeared substituted by others but also increase mono Rx tylenol,2,NA,NA,NA,NA,NA,NA,NA,NA
vanBurskirk_2017,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2017,No,NA,No,NA,empirical,2015,NA,NA,2,NA,1_East Asia & Pacific,a_opioids,999_other,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,5_longitudinal
vanBurskirk_2017,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2017,No,NA,No,NA,empirical,2015,NA,NA,2,NA,2_Europe & Central Asia,b_cannabis,9090_Drug vendors through online drug markets,999_other,6_ecological,NA,NA
vanBurskirk_2017,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2017,No,NA,No,NA,empirical,2015,NA,NA,2,NA,3_Latin America,c_meth,NA,9090_Drug vendors through online drug markets,NA,NA,NA
vanBurskirk_2017,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2017,No,NA,No,NA,empirical,2015,NA,NA,2,NA,4_Middle East and North Africa,d_cocaine,NA,NA,NA,NA,NA
vanBurskirk_2017,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2017,No,NA,No,NA,empirical,2015,NA,NA,2,NA,5_North America,e_benzo,NA,NA,NA,NA,NA
vanBurskirk_2017,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2017,No,NA,No,NA,empirical,2015,NA,NA,2,NA,6_South Asia,f_other,NA,NA,NA,NA,NA
vanBurskirk_2017,Data Extraction,NA,NA,Health Sciences,Zahra,Colleen,2017,No,NA,No,NA,empirical,2015,NA,NA,2,NA,7_Sub-Saharan Africa,NA,NA,NA,NA,NA,NA
vandewalker_2008,Data Extraction,NA,NA,Legal,Tanis,Colleen,2008,Yes,United States,No,NA,non-empirical,NA,No,Reviewed the issue of terminating parental rights for pregnant mothers who use substances. Argued the need for treatments instead.,2,1_High Income,5_North America,a_opioids,3_women,3_women,NA,NA,NA
vandewalker_2008,Data Extraction,NA,NA,Legal,Tanis,Colleen,2008,Yes,United States,No,NA,non-empirical,NA,No,Reviewed the issue of terminating parental rights for pregnant mothers who use substances. Argued the need for treatments instead.,2,NA,NA,c_meth,NA,NA,NA,NA,NA
vandewalker_2008,Data Extraction,NA,NA,Legal,Tanis,Colleen,2008,Yes,United States,No,NA,non-empirical,NA,No,Reviewed the issue of terminating parental rights for pregnant mothers who use substances. Argued the need for treatments instead.,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Varisco_2017,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,No,empirical,2015,NA,"Focuses on pharmacists opinions - 80% felt that alternative pain medications, Tramadol and acetaminophen with codeine increased.",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,2_clinical practitioners,5_cross sectional,3_survey,0_descriptive
von Korff_2016,Data Extraction,NA,NA,Health Sciences,Tanis,Colleen,2016,Yes,United States,No,NA,empirical,2014,NA,NA,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,4_cohort study,4_census,5_longitudinal
von Korff_2016,Data Extraction,NA,NA,Health Sciences,Tanis,Colleen,2016,Yes,United States,No,NA,empirical,2014,NA,NA,2,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA
von Korff_2016,Data Extraction,NA,NA,Health Sciences,Tanis,Colleen,2016,Yes,United States,No,NA,empirical,2014,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
von Korff_2017,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,Yes,empirical,2016,NA,Guidelines risk reduction initiatives led to no change in prescription opioid use disorder,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,5_cross sectional,3_survey,6_estimates of risk
von Korff_2017,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,Yes,empirical,2016,NA,Guidelines risk reduction initiatives led to no change in prescription opioid use disorder,2,NA,NA,NA,NA,NA,NA,NA,NA
von Korff_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,Yes,empirical,2014,NA,NA,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,4_cohort study,1_adminstrative data,1_hypothesis testing
von Korff_2019,Data Extraction,NA,NA,Health Sciences,Roshni,Colleen,2019,Yes,United States,Yes,Yes,empirical,2014,NA,NA,2,NA,NA,NA,NA,9_people with chronic pain,NA,NA,6_estimates of risk
vonaarburg_2004,Data Extraction,NA,NA,Social Sciences,Amina,Colleen,2004,Yes,Switzerland,No,NA,empirical,2004,NA,NA,2,1_High Income,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,9_case study,1_adminstrative data,0_descriptive
vonaarburg_2004,Data Extraction,NA,NA,Social Sciences,Amina,Colleen,2004,Yes,Switzerland,No,NA,empirical,2004,NA,NA,2,NA,NA,NA,NA,6_people who have been incarcerated,NA,2_qualitative,2_estimates of rates
vonaarburg_2004,Data Extraction,NA,NA,Social Sciences,Amina,Colleen,2004,Yes,Switzerland,No,NA,empirical,2004,NA,NA,2,NA,NA,NA,NA,NA,NA,3_survey,5_longitudinal
vonaarburg_2004,Data Extraction,NA,NA,Social Sciences,Amina,Colleen,2004,Yes,Switzerland,No,NA,empirical,2004,NA,NA,2,NA,NA,NA,NA,NA,NA,4_census,8_qualitative
Vongchak_2005,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2005,Yes,Thailand,No,NA,empirical,2003,NA,Switch from injection to smoking opium or meth,2,2_Upper- middle income,1_East Asia & Pacific,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,5_cross sectional,3_survey,0_descriptive
Vongchak_2005,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2005,Yes,Thailand,No,NA,empirical,2003,NA,Switch from injection to smoking opium or meth,2,NA,NA,c_meth,6_people who have been incarcerated,2_clinical practitioners,NA,NA,2_estimates of rates
Vongchak_2005,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2005,Yes,Thailand,No,NA,empirical,2003,NA,Switch from injection to smoking opium or meth,2,NA,NA,d_cocaine,NA,6_people who have been incarcerated,NA,NA,NA
Vongchak_2005,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2005,Yes,Thailand,No,NA,empirical,2003,NA,Switch from injection to smoking opium or meth,2,NA,NA,f_other,NA,NA,NA,NA,NA
Vosburg_2017,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2017,No,NA,Yes,No,empirical,NR,NA,Qualitative study of on-line communication following abuse deterrent formulations introduced,2,NA,1_East Asia & Pacific,a_opioids,7_chronic opioid users,7_chronic opioid users,5_cross sectional,999_other,0_descriptive
Vosburg_2017,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2017,No,NA,Yes,No,empirical,NR,NA,Qualitative study of on-line communication following abuse deterrent formulations introduced,2,NA,2_Europe & Central Asia,NA,NA,NA,NA,"9090_Researched Abuse, Diversion, and Addiction‐Related Surveillance System Web Monitoring Program,",NA
Vosburg_2017,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2017,No,NA,Yes,No,empirical,NR,NA,Qualitative study of on-line communication following abuse deterrent formulations introduced,2,NA,3_Latin America,NA,NA,NA,NA,NA,NA
Vosburg_2017,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2017,No,NA,Yes,No,empirical,NR,NA,Qualitative study of on-line communication following abuse deterrent formulations introduced,2,NA,4_Middle East and North Africa,NA,NA,NA,NA,NA,NA
Vosburg_2017,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2017,No,NA,Yes,No,empirical,NR,NA,Qualitative study of on-line communication following abuse deterrent formulations introduced,2,NA,5_North America,NA,NA,NA,NA,NA,NA
Vosburg_2017,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2017,No,NA,Yes,No,empirical,NR,NA,Qualitative study of on-line communication following abuse deterrent formulations introduced,2,NA,6_South Asia,NA,NA,NA,NA,NA,NA
Vosburg_2017,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2017,No,NA,Yes,No,empirical,NR,NA,Qualitative study of on-line communication following abuse deterrent formulations introduced,2,NA,7_Sub-Saharan Africa,NA,NA,NA,NA,NA,NA
Vranken_2014,Data Extraction,NA,NA,Health Sciences,Ravina,Colleen,2014,No,NA,No,NA,non-empirical,NA,NA,NA,2,NA,2_Europe & Central Asia,a_opioids,2_clinical practitioners,0_general pop,NA,NA,NA
Vranken_2014,Data Extraction,NA,NA,Health Sciences,Ravina,Colleen,2014,No,NA,No,NA,non-empirical,NA,NA,NA,2,NA,NA,NA,NA,999_other,NA,NA,NA
Vranken_2014,Data Extraction,NA,NA,Health Sciences,Ravina,Colleen,2014,No,NA,No,NA,non-empirical,NA,NA,NA,2,NA,NA,NA,NA,9090_People usuing opiods for pain management not necessairly chronic,NA,NA,NA
Vranken_2016,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2016,No,NA,No,NA,non-empirical,NA,NA,NA,2,NA,2_Europe & Central Asia,a_opioids,2_clinical practitioners,9_people with chronic pain,NA,NA,NA
Vranken_2017,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2017,No,NA,No,NA,non-empirical,NA,NA,NA,2,NA,2_Europe & Central Asia,a_opioids,2_clinical practitioners,7_chronic opioid users,NA,NA,NA
Vranken_2017,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2017,No,NA,No,NA,non-empirical,NA,NA,NA,2,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA
Vuong_2018,Data Extraction,NA,NA,Health Sciences,Tanis,Colleen,2017,Yes,Vietnam,Yes,Yes,empirical,2015,NA,MMT was more effective than CCT in reducing monthly drug spending.,2,3_Lower-middle income,1_East Asia & Pacific,a_opioids,6_people who have been incarcerated,1_people who use illegal drugs,4_cohort study,2_qualitative,4_comparative
Vuong_2018,Data Extraction,NA,NA,Health Sciences,Tanis,Colleen,2017,Yes,Vietnam,Yes,Yes,empirical,2015,NA,MMT was more effective than CCT in reducing monthly drug spending.,2,NA,NA,NA,NA,6_people who have been incarcerated,NA,999_other,NA
Vuong_2018,Data Extraction,NA,NA,Health Sciences,Tanis,Colleen,2017,Yes,Vietnam,Yes,Yes,empirical,2015,NA,MMT was more effective than CCT in reducing monthly drug spending.,2,NA,NA,NA,NA,NA,NA,9090_Urine samples,NA
Vuong_2018,Data Extraction,NA,NA,Health Sciences,Tanis,Colleen,2017,Yes,Vietnam,Yes,Yes,empirical,2015,NA,MMT was more effective than CCT in reducing monthly drug spending.,2,NA,NA,NA,NA,NA,NA,NA,NA
Vyas_2018,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2017,Yes,United States,No,NA,empirical,2017,NA,medical cannabis,2,1_High Income,5_North America,a_opioids,7_chronic opioid users,0_general pop,1_systematic review,5_chart reviews/medical records,0_descriptive
Vyas_2018,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2017,Yes,United States,No,NA,empirical,2017,NA,medical cannabis,2,NA,NA,b_cannabis,9_people with chronic pain,6_people who have been incarcerated,NA,NA,NA
Vyas_2018,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2017,Yes,United States,No,NA,empirical,2017,NA,medical cannabis,2,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA
Vyas_2018,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2017,Yes,United States,No,NA,empirical,2017,NA,medical cannabis,2,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA
Waal_2014,Data Extraction,NA,NA,Social Sciences,Amina,Colleen,2014,No,NA,No,NA,empirical,2014,NA,NA,2,NA,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,0_general pop,5_cross sectional,3_survey,0_descriptive
Waal_2014,Data Extraction,NA,NA,Social Sciences,Amina,Colleen,2014,No,NA,No,NA,empirical,2014,NA,NA,2,NA,NA,b_cannabis,NA,1_people who use illegal drugs,NA,NA,4_comparative
Waal_2014,Data Extraction,NA,NA,Social Sciences,Amina,Colleen,2014,No,NA,No,NA,empirical,2014,NA,NA,2,NA,NA,c_meth,NA,6_people who have been incarcerated,NA,NA,NA
Waal_2014,Data Extraction,NA,NA,Social Sciences,Amina,Colleen,2014,No,NA,No,NA,empirical,2014,NA,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Waal_2014,Data Extraction,NA,NA,Social Sciences,Amina,Colleen,2014,No,NA,No,NA,empirical,2014,NA,NA,2,NA,NA,e_benzo,NA,NA,NA,NA,NA
Waal_2014,Data Extraction,NA,NA,Social Sciences,Amina,Colleen,2014,No,NA,No,NA,empirical,2014,NA,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA
Wade_2017,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,Yes,empirical,2015,NA,Oxycodone HCl Extended-release Formulary  Restrictions,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,7_ecological time series,1_adminstrative data,4_comparative
Wade_2017,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,Yes,empirical,2015,NA,Oxycodone HCl Extended-release Formulary  Restrictions,2,NA,NA,NA,NA,NA,6_ecological,NA,NA
Wade_2017,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,Yes,empirical,2015,NA,Oxycodone HCl Extended-release Formulary  Restrictions,2,NA,NA,NA,NA,NA,999_other,NA,NA
Wade_2017,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,Yes,empirical,2015,NA,Oxycodone HCl Extended-release Formulary  Restrictions,2,NA,NA,NA,NA,NA,9090_Retrospective case control,NA,NA
Wakeland_2013,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2013,Yes,United States,No,NA,empirical,Not reported,NA,Prescriber level educational interventions,2,1_High Income,5_North America,a_opioids,0_general pop,0_general pop,7_ecological time series,5_chart reviews/medical records,7_simulation
Wakeland_2013,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2013,Yes,United States,No,NA,empirical,Not reported,NA,Prescriber level educational interventions,2,NA,NA,NA,2_clinical practitioners,7_chronic opioid users,6_ecological,999_other,NA
Wakeland_2013,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2013,Yes,United States,No,NA,empirical,Not reported,NA,Prescriber level educational interventions,2,NA,NA,NA,NA,NA,NA,9090_experts,NA
Wakeland_2015,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2015,Yes,United States,Yes,No,empirical,2014,NA,NA,2,1_High Income,5_North America,a_opioids,7_chronic opioid users,0_general pop,999_other,3_survey,7_simulation
Wakeland_2015,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2015,Yes,United States,Yes,No,empirical,2014,NA,NA,2,NA,NA,NA,NA,1_people who use illegal drugs,9090_System dynamics modelling,6_other studies,NA
Wakeland_2015,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2015,Yes,United States,Yes,No,empirical,2014,NA,NA,2,NA,NA,NA,NA,7_chronic opioid users,NA,5_chart reviews/medical records,NA
Wakeland_2015,Data Extraction,NA,NA,Health Sciences,Amina,Colleen,2015,Yes,United States,Yes,No,empirical,2014,NA,NA,2,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA
Waldrop_2017,Data Extraction,NA,NA,Legal,Tanis,Colleen,2017,Yes,United States,No,NA,non-empirical,NA,NA,"This article reviews various initiatives that are aimed at dealing with the opioid epidemic (prescription drug monitoring programs, increased access to naloxone, drug courts). The article argues that these initiatives won't help the opioid epidemic unless changes are made to federal healthcare standards. In particular, the article argues the federal government needs to get rid of the Affordable Care Act's (ACA) patient satisfaction survey and The Joint Commission (TJC) on Accreditation of Healthcare Organization's patient pain standards because they have incentivized physicians to overprescribe which has led to higher rates of addiction and substance abuse.",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,NA,NA,NA
Waldrop_2017,Data Extraction,NA,NA,Legal,Tanis,Colleen,2017,Yes,United States,No,NA,non-empirical,NA,NA,"This article reviews various initiatives that are aimed at dealing with the opioid epidemic (prescription drug monitoring programs, increased access to naloxone, drug courts). The article argues that these initiatives won't help the opioid epidemic unless changes are made to federal healthcare standards. In particular, the article argues the federal government needs to get rid of the Affordable Care Act's (ACA) patient satisfaction survey and The Joint Commission (TJC) on Accreditation of Healthcare Organization's patient pain standards because they have incentivized physicians to overprescribe which has led to higher rates of addiction and substance abuse.",2,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA
Waldrop_2017,Data Extraction,NA,NA,Legal,Tanis,Colleen,2017,Yes,United States,No,NA,non-empirical,NA,NA,"This article reviews various initiatives that are aimed at dealing with the opioid epidemic (prescription drug monitoring programs, increased access to naloxone, drug courts). The article argues that these initiatives won't help the opioid epidemic unless changes are made to federal healthcare standards. In particular, the article argues the federal government needs to get rid of the Affordable Care Act's (ACA) patient satisfaction survey and The Joint Commission (TJC) on Accreditation of Healthcare Organization's patient pain standards because they have incentivized physicians to overprescribe which has led to higher rates of addiction and substance abuse.",2,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA
Walley_2013,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2013,Yes,United States,Yes,No,empirical,2009,NA,NA,2,1_High Income,5_North America,a_opioids,0_general pop,7_chronic opioid users,7_ecological time series,1_adminstrative data,5_longitudinal
Walley_2013,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2013,Yes,United States,Yes,No,empirical,2009,NA,NA,2,NA,NA,NA,7_chronic opioid users,NA,6_ecological,NA,NA
Walley_2013,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2013,Yes,United States,Yes,No,empirical,2009,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
Wan_2016,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2016,Yes,United States,Yes,No,empirical,2011,NA,"increase in arrests for cocaine, decrease for heroin.",2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,7_simulation
Wan_2016,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2016,Yes,United States,Yes,No,empirical,2011,NA,"increase in arrests for cocaine, decrease for heroin.",2,NA,NA,c_meth,NA,NA,NA,NA,NA
Wan_2016,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2016,Yes,United States,Yes,No,empirical,2011,NA,"increase in arrests for cocaine, decrease for heroin.",2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Wang_2019,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2019,Yes,United States,No,NA,empirical,2015,NA,"HITs are a combination of clinical software and systems  that facilitate physicians' clinical decisions by storing, processing, and analyzing patients' health  and medical services received.",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,7_ecological time series,999_other,5_longitudinal
Wang_2019,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2019,Yes,United States,No,NA,empirical,2015,NA,"HITs are a combination of clinical software and systems  that facilitate physicians' clinical decisions by storing, processing, and analyzing patients' health  and medical services received.",2,NA,NA,NA,NA,NA,NA,9090_state health IT policies,NA
Warren_2018,Data Extraction,NA,NA,Legal,Roshni,Colleen,2019,Yes,United States,No,NA,non-empirical,NA,NA,NA,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,NA,NA,NA
Warren_2018,Data Extraction,NA,NA,Legal,Roshni,Colleen,2019,Yes,United States,No,NA,non-empirical,NA,NA,NA,2,NA,NA,b_cannabis,6_people who have been incarcerated,6_people who have been incarcerated,NA,NA,NA
Warren_2018,Data Extraction,NA,NA,Legal,Roshni,Colleen,2019,Yes,United States,No,NA,non-empirical,NA,NA,NA,2,NA,NA,c_meth,NA,NA,NA,NA,NA
Warren_2018,Data Extraction,NA,NA,Legal,Roshni,Colleen,2019,Yes,United States,No,NA,non-empirical,NA,NA,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Warren_2018,Data Extraction,NA,NA,Legal,Roshni,Colleen,2019,Yes,United States,No,NA,non-empirical,NA,NA,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA
Web_2016,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2016,No,NA,No,NA,empirical,2015,NA,Studies showed mixed results.,2,NA,1_East Asia & Pacific,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,1_systematic review,5_chart reviews/medical records,0_descriptive
Web_2016,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2016,No,NA,No,NA,empirical,2015,NA,Studies showed mixed results.,2,NA,2_Europe & Central Asia,b_cannabis,NA,NA,NA,NA,NA
Web_2016,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2016,No,NA,No,NA,empirical,2015,NA,Studies showed mixed results.,2,NA,5_North America,c_meth,NA,NA,NA,NA,NA
Web_2016,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2016,No,NA,No,NA,empirical,2015,NA,Studies showed mixed results.,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Web_2016,Data Extraction,NA,NA,Health Sciences,Colleen,NA,2016,No,NA,No,NA,empirical,2015,NA,Studies showed mixed results.,2,NA,NA,f_other,NA,NA,NA,NA,NA
Weber_2010,Data Extraction,NA,NA,Legal,Tanis,Colleen,2010,Yes,United States,No,NA,non-empirical,NA,NA,"This article outlines barriers that are limiting the use of physician clinic addiction treatments (e.g. prescribing methadone or buprenorphine in a primary care clinic). It outlines barriers to physicians providing addiction treatment such as: federal and state regulations which have hindered the use of addiction treatment, limited medical and residency training of addiction treatments, and cost (e.g. physician compensation for such treatments). The article argues that addiction medications need to be prescribed and used in office-based medical practices.",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,NA,NA,NA
Weber_2010,Data Extraction,NA,NA,Legal,Tanis,Colleen,2010,Yes,United States,No,NA,non-empirical,NA,NA,"This article outlines barriers that are limiting the use of physician clinic addiction treatments (e.g. prescribing methadone or buprenorphine in a primary care clinic). It outlines barriers to physicians providing addiction treatment such as: federal and state regulations which have hindered the use of addiction treatment, limited medical and residency training of addiction treatments, and cost (e.g. physician compensation for such treatments). The article argues that addiction medications need to be prescribed and used in office-based medical practices.",2,NA,NA,f_other,NA,NA,NA,NA,NA
Weber_2010,Data Extraction,NA,NA,Legal,Tanis,Colleen,2010,Yes,United States,No,NA,non-empirical,NA,NA,"This article outlines barriers that are limiting the use of physician clinic addiction treatments (e.g. prescribing methadone or buprenorphine in a primary care clinic). It outlines barriers to physicians providing addiction treatment such as: federal and state regulations which have hindered the use of addiction treatment, limited medical and residency training of addiction treatments, and cost (e.g. physician compensation for such treatments). The article argues that addiction medications need to be prescribed and used in office-based medical practices.",2,NA,NA,NA,NA,NA,NA,NA,NA
Wegman_2017,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2017,Yes,Malaysia,Yes,No,empirical,2014,NA,Compulsory drug treatment programs lead to faster relapse to opioid use compared to voluntary methadone treatment centres,2,2_Upper- middle income,1_East Asia & Pacific,a_opioids,7_chronic opioid users,7_chronic opioid users,4_cohort study,4_census,4_comparative
Wegman_2017,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2017,Yes,Malaysia,Yes,No,empirical,2014,NA,Compulsory drug treatment programs lead to faster relapse to opioid use compared to voluntary methadone treatment centres,2,NA,NA,NA,NA,NA,NA,NA,NA
Weimer_2016,Data Extraction,NA,NA,Health Sciences,Tanis,Colleen,2016,Yes,United States,No,NA,empirical,2013,NA,"The study also had a descriptive component but didn't find out which patients most benefit from opioid dose reduction policies. However, women were less likely than men to taper off opioids to below 120mg.    	  40% of patients prescribed high-dose opioids were able to taper off after the policy was implemented. I don't know if 40% is considered beneficial or not.",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,4_cohort study,1_adminstrative data,0_descriptive
