record_id,policy_type,policy_op,policy_specific
Saunders_2014,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Schackman_2006,2_legislations,policy_legislative,1_regulation of prescription drugs
Schaffer_2018,3_regulation,policy_prescription,2_changes in drug formulation
Schaffer_2019,3_regulation,policy_social,9090_subsidizing of controlled‐release oxycodone
Schill_2018,2_legislations,policy_legislative,5_first responders
Schultz_2016,3_regulation,policy_prescription,1_drug rescheduling
Schwartz_2013,2_legislations,policy_clinical,1_availability of OAT
Seago_2016,3_regulation,policy_prescription,1_drug rescheduling
Sears_2009,7_programs,policy_clinical,1_availability of OAT
Sears_2019,5_guidelines,policy_clinical,4_opioid prescribing standards
Sellars_2013,3_regulation,policy_prescription,2_changes in drug formulation
Sessler_2014,3_regulation,policy_prescription,2_changes in drug formulation
Severtson_2013,3_regulation,policy_prescription,2_changes in drug formulation
Severtson_2016,3_regulation,policy_prescription,2_changes in drug formulation
Sevigny_2013,7_programs,policy_criminal,1_drug courts
Shaffer_2011,7_programs,policy_criminal,1_drug courts
Shah_2019,2_legislations,policy_legislative,4_legalization
Sham_2011,2_legislations,policy_criminal,1_drug courts
Sham_2011,2_legislations,policy_criminal,9090_CAP Laws for parents not locking away prescriptions
Sham_2011,2_legislations,policy_legislative,1_regulation of prescription drugs
Sharareh_2019,2_legislations,policy_law_enforce,1_policing tactics
Sharareh_2019,2_legislations,policy_harm,3_SIS
Sharareh_2019,2_legislations,policy_criminal,9090_diversion
Sharareh_2019,2_legislations,policy_legislative,1_regulation of prescription drugs
Sharareh_2019,2_legislations,policy_clinical,1_availability of OAT
Sharareh_2019,2_legislations,policy_clinical,4_opioid prescribing standards
Sharareh_2019,2_legislations,policy_prescription,2_changes in drug formulation
Sharareh_2019,2_legislations,policy_prescription,9090_HAT
Sharareh_2019,3_regulation,policy_law_enforce,1_policing tactics
Sharareh_2019,3_regulation,policy_harm,3_SIS
Sharareh_2019,3_regulation,policy_criminal,9090_diversion
Sharareh_2019,3_regulation,policy_legislative,1_regulation of prescription drugs
Sharareh_2019,3_regulation,policy_clinical,1_availability of OAT
Sharareh_2019,3_regulation,policy_clinical,4_opioid prescribing standards
Sharareh_2019,3_regulation,policy_prescription,2_changes in drug formulation
Sharareh_2019,3_regulation,policy_prescription,9090_HAT
Sharareh_2019,7_programs,policy_law_enforce,1_policing tactics
Sharareh_2019,7_programs,policy_harm,3_SIS
Sharareh_2019,7_programs,policy_criminal,9090_diversion
Sharareh_2019,7_programs,policy_legislative,1_regulation of prescription drugs
Sharareh_2019,7_programs,policy_clinical,1_availability of OAT
Sharareh_2019,7_programs,policy_clinical,4_opioid prescribing standards
Sharareh_2019,7_programs,policy_prescription,2_changes in drug formulation
Sharareh_2019,7_programs,policy_prescription,9090_HAT
Sharma_2017,2_legislations,policy_criminal,2_punitive charges
Sharma_2017,2_legislations,policy_clinical,7_compulsory treatment
Sharp_2018,2_legislations,policy_clinical,1_availability of OAT
Shearer_2007,7_programs,policy_clinical,1_availability of OAT
Shepherd_2014,2_legislations,policy_legislative,1_regulation of prescription drugs
Shi_2017,2_legislations,policy_legislative,4_legalization
Shi_2019,2_legislations,policy_legislative,4_legalization
Shi_2019,3_regulation,policy_legislative,4_legalization
Shi_2019,7_programs,policy_legislative,4_legalization
Shover_2019,2_legislations,policy_legislative,4_legalization
Showalter_2018,4_government policy,policy_harm,1_needle exchange/availability
Shumway_2018,3_regulation,policy_prescription,1_drug rescheduling
Shumway_2019,8_strategies,policy_legislative,2_illicit drug policies
Siddiqui_2015,2_legislations,policy_harm,1_needle exchange/availability
Simojoki_2008,3_regulation,policy_clinical,9090_forced transfer from Subutex to Suboxone after it was made available with special licence
Simoni-Wastila_2012,2_legislations,policy_legislative,1_regulation of prescription drugs
Skinner_2016,7_programs,policy_social,2_medical insurance changes
SKodbo_2007,7_programs,policy_criminal,9090_Diversion
Skretting_2010,3_regulation,policy_clinical,1_availability of OAT
Skretting_2010,5_guidelines,policy_clinical,1_availability of OAT
Smith_2012,4_government policy,policy_harm,1_needle exchange/availability
Smith_2012,4_government policy,policy_clinical,1_availability of OAT
Smith_2015,1_legal,policy_criminal,9090_Safe harbour act
Smith_2015,2_legislations,policy_criminal,9090_Safe harbour act
Smithson_2005,8_strategies,policy_law_enforce,1_policing tactics
Smyth_2015,2_legislations,policy_criminal,2_punitive charges
Smyth_2019,2_legislations,policy_criminal,2_punitive charges
Snider_2019,2_legislations,policy_social,2_medical insurance changes
Socias_2017,3_regulation,policy_prescription,2_changes in drug formulation
Socias_2017,3_regulation,policy_prescription,9090_restrictions in pharmacy delivery services
Sohn_2019,2_legislations,policy_harm,9090_mandated co-prescriptions of naloxone
Sohn_2019,4_government policy,policy_harm,9090_mandated co-prescriptions of naloxone
Soni_2018,7_programs,policy_prescription,9090_Effect of increase prescription prices on opioid consumption
Soper_2018,7_programs,policy_prescription,2_changes in drug formulation
Sorensen_2009,7_programs,policy_clinical,1_availability of OAT
Spooner_2016,2_legislations,policy_legislative,1_regulation of prescription drugs
Spooner_2016,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor
Spooner_2016,5_guidelines,policy_legislative,1_regulation of prescription drugs
Spooner_2016,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Srubar_2015,8_strategies,policy_international,1_international drug treaties
Srubar_2015,8_strategies,policy_international,9090_International cooperation
Srubar_2015,8_strategies,policy_international,9090_2_Extradition
Srubar_2015,8_strategies,policy_international,9090_3_Mutual legal assistance
Stanos_2012,8_strategies,policy_clinical,9090_ER/LA Risk Evaluation and Mitigation Strategy
Stark_2002,1_legal,policy_legislative,1_regulation of prescription drugs
Stark_2002,1_legal,policy_clinical,5_opioid prescribing standards - provider - doctor
Stark_2002,1_legal,policy_clinical,9090_pain management
Stark_2002,2_legislations,policy_legislative,1_regulation of prescription drugs
Stark_2002,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor
Stark_2002,2_legislations,policy_clinical,9090_pain management
Stark_2002,5_guidelines,policy_legislative,1_regulation of prescription drugs
Stark_2002,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Stark_2002,5_guidelines,policy_clinical,9090_pain management
Stark_2002,6_standards,policy_legislative,1_regulation of prescription drugs
Stark_2002,6_standards,policy_clinical,5_opioid prescribing standards - provider - doctor
Stark_2002,6_standards,policy_clinical,9090_pain management
Steckler_2019,3_regulation,policy_prescription,1_drug rescheduling
Steffen_2016,1_legal,policy_criminal,1_drug courts
Steffen_2016,1_legal,policy_clinical,7_compulsory treatment
Steffen_2016,2_legislations,policy_criminal,1_drug courts
Steffen_2016,2_legislations,policy_clinical,7_compulsory treatment
Stein_2014,2_legislations,policy_clinical,2_availability of OAT - provider - doctors
Stein_2015,4_government policy,policy_clinical,2_availability of OAT - provider - doctors
Stein_2015,4_government policy,policy_clinical,5_opioid prescribing standards - provider - doctor
Stein_2015,5_guidelines,policy_clinical,2_availability of OAT - provider - doctors
Stein_2015,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Stemen_2012,2_legislations,policy_criminal,9090_bill 123 - compulsory treatment instead of prison
Stemen_2012,2_legislations,policy_clinical,7_compulsory treatment
Stevenson_2002,2_legislations,policy_social,1_welfare expansion/reform
Stevenson_2002,2_legislations,policy_social,2_medical insurance changes
Stevenson_2002,7_programs,policy_social,1_welfare expansion/reform
Stevenson_2002,7_programs,policy_social,2_medical insurance changes
Steverson_2009,2_legislations,policy_harm,9090_Treatment for pregnant women/mothers with addictions
Steverson_2009,2_legislations,policy_legislative,9090_State legislation of treatment for pregnant or parenting women that use substances
Steverson_2009,2_legislations,policy_social,2_medical insurance changes
Steverson_2009,7_programs,policy_harm,9090_Treatment for pregnant women/mothers with addictions
Steverson_2009,7_programs,policy_legislative,9090_State legislation of treatment for pregnant or parenting women that use substances
Steverson_2009,7_programs,policy_social,2_medical insurance changes
Stoever_2002,7_programs,policy_harm,1_needle exchange/availability
Stoever_2002,7_programs,policy_clinical,1_availability of OAT
Stover_2006,4_government policy,policy_clinical,1_availability of OAT
Strickler_2019,2_legislations,policy_legislative,1_regulation of prescription drugs
Strike_2005,2_legislations,policy_clinical,1_availability of OAT
Strike_2005,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor
Strike_2005,4_government policy,policy_clinical,1_availability of OAT
Strike_2005,4_government policy,policy_clinical,5_opioid prescribing standards - provider - doctor
Strike_2005,5_guidelines,policy_clinical,1_availability of OAT
Strike_2005,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Stucke_2018,2_legislations,policy_legislative,1_regulation of prescription drugs
Suffoletto_2018,2_legislations,policy_legislative,1_regulation of prescription drugs
Sullivan_2016,3_regulation,policy_prescription,1_drug rescheduling
Sun_2017,2_legislations,policy_legislative,1_regulation of prescription drugs
Sun_2017,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor
Sun_2017,2_legislations,policy_clinical,6_opioid prescribing standards - provider - pharmacist
Sun_2017,2_legislations,policy_clinical,9090_hospital 'best practices' including introduction of EDIE system
Sun_2017,5_guidelines,policy_legislative,1_regulation of prescription drugs
Sun_2017,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Sun_2017,5_guidelines,policy_clinical,6_opioid prescribing standards - provider - pharmacist
Sun_2017,5_guidelines,policy_clinical,9090_hospital 'best practices' including introduction of EDIE system
Sun_2017,6_standards,policy_legislative,1_regulation of prescription drugs
Sun_2017,6_standards,policy_clinical,5_opioid prescribing standards - provider - doctor
Sun_2017,6_standards,policy_clinical,6_opioid prescribing standards - provider - pharmacist
Sun_2017,6_standards,policy_clinical,9090_hospital 'best practices' including introduction of EDIE system
Sun_2018,2_legislations,policy_legislative,1_regulation of prescription drugs
Sung_2011,1_legal,policy_criminal,1_drug courts
Sung_2018,2_legislations,policy_legislative,3_decriminalization
Surratt_2014,2_legislations,policy_legislative,9090_pain clinic laws
Surratt_2014,3_regulation,policy_legislative,9090_pain clinic laws
Swartz_2019,2_legislations,policy_social,2_medical insurance changes
Tadrous_2019,7_programs,policy_clinical,9090_patch for patch program
Tami_2014,4_government policy,policy_clinical,1_availability of OAT
Tan_2018,3_regulation,policy_prescription,1_drug rescheduling
Tempalski_2008,4_government policy,policy_harm,1_needle exchange/availability
Tempalski_2008,7_programs,policy_harm,1_needle exchange/availability
Tenney_2018,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Tesoriero_2009,7_programs,policy_harm,1_needle exchange/availability
The Network for Public Health Law_2018,2_legislations,policy_legislative,1_regulation of prescription drugs
The Network for Public Health Law_2018,2_legislations,policy_legislative,5_first responders
Thomas_2013,3_regulation,policy_legislative,1_regulation of prescription drugs
Thongkhamcharoen_2012,2_legislations,policy_legislative,1_regulation of prescription drugs
Thongkhamcharoen_2012,2_legislations,policy_clinical,4_opioid prescribing standards
Thongkhamcharoen_2012,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor
Thongkhamcharoen_2012,2_legislations,policy_clinical,6_opioid prescribing standards - provider - pharmacist
Thongkhamcharoen_2012,5_guidelines,policy_legislative,1_regulation of prescription drugs
Thongkhamcharoen_2012,5_guidelines,policy_clinical,4_opioid prescribing standards
Thongkhamcharoen_2012,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Thongkhamcharoen_2012,5_guidelines,policy_clinical,6_opioid prescribing standards - provider - pharmacist
Townsend_2019,7_programs,policy_harm,9090_naloxone distribution program
Tran_2012,7_programs,policy_harm,9090_Methadone Maintenance Treatment
Tran_2016,7_programs,policy_clinical,1_availability of OAT
Tran_2017,2_legislations,policy_prescription,1_drug rescheduling
Tran_2017,3_regulation,policy_prescription,1_drug rescheduling
Turner_2013,7_programs,policy_clinical,9090_opioid risk reduction initiative to increase urine testing
Twillman_2016,2_legislations,policy_legislative,1_regulation of prescription drugs
Twillman_2016,2_legislations,policy_clinical,4_opioid prescribing standards
Twillman_2016,3_regulation,policy_legislative,1_regulation of prescription drugs
Twillman_2016,3_regulation,policy_clinical,4_opioid prescribing standards
Twillman_2016,4_government policy,policy_legislative,1_regulation of prescription drugs
Twillman_2016,4_government policy,policy_clinical,4_opioid prescribing standards
Twillman_2016,5_guidelines,policy_legislative,1_regulation of prescription drugs
Twillman_2016,5_guidelines,policy_clinical,4_opioid prescribing standards
Tyndall_2002,4_government policy,policy_harm,1_needle exchange/availability
Unger_2014,2_legislations,policy_legislative,1_regulation of prescription drugs
van Ameijden_2001,4_government policy,policy_harm,1_needle exchange/availability
van Ameijden_2001,7_programs,policy_harm,1_needle exchange/availability
van Ganse_2018,3_regulation,policy_prescription,3_withdraw drug
vanBurskirk_2017,8_strategies,policy_law_enforce,1_policing tactics
vandewalker_2008,1_legal,policy_criminal,2_punitive charges
vandewalker_2008,1_legal,policy_criminal,9090_Termination of parental rights for pregnant women who use substances.
vandewalker_2008,2_legislations,policy_criminal,2_punitive charges
vandewalker_2008,2_legislations,policy_criminal,9090_Termination of parental rights for pregnant women who use substances.
Varisco_2017,2_legislations,policy_prescription,1_drug rescheduling
von Korff_2016,2_legislations,policy_legislative,1_regulation of prescription drugs
von Korff_2016,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor
von Korff_2016,5_guidelines,policy_legislative,1_regulation of prescription drugs
von Korff_2016,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
von Korff_2017,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
von Korff_2019,2_legislations,policy_clinical,4_opioid prescribing standards
von Korff_2019,5_guidelines,policy_clinical,4_opioid prescribing standards
vonaarburg_2004,3_regulation,policy_law_enforce,1_policing tactics
Vongchak_2005,2_legislations,policy_legislative,2_illicit drug policies
Vosburg_2017,3_regulation,policy_prescription,2_changes in drug formulation
Vranken_2014,2_legislations,policy_legislative,1_regulation of prescription drugs
Vranken_2016,2_legislations,policy_legislative,1_regulation of prescription drugs
Vranken_2017,2_legislations,policy_legislative,1_regulation of prescription drugs
Vuong_2018,4_government policy,policy_clinical,1_availability of OAT
Vuong_2018,4_government policy,policy_clinical,7_compulsory treatment
Vuong_2018,7_programs,policy_clinical,1_availability of OAT
Vuong_2018,7_programs,policy_clinical,7_compulsory treatment
Vyas_2018,2_legislations,policy_legislative,4_legalization
Waal_2014,2_legislations,policy_law_enforce,1_policing tactics
Waal_2014,2_legislations,policy_harm,3_SIS
Waal_2014,2_legislations,policy_criminal,2_punitive charges
Waal_2014,2_legislations,policy_legislative,2_illicit drug policies
Waal_2014,2_legislations,policy_legislative,3_decriminalization
Waal_2014,2_legislations,policy_social,1_welfare expansion/reform
Waal_2014,2_legislations,policy_clinical,7_compulsory treatment
Waal_2014,3_regulation,policy_law_enforce,1_policing tactics
Waal_2014,3_regulation,policy_harm,3_SIS
Waal_2014,3_regulation,policy_criminal,2_punitive charges
Waal_2014,3_regulation,policy_legislative,2_illicit drug policies
Waal_2014,3_regulation,policy_legislative,3_decriminalization
Waal_2014,3_regulation,policy_social,1_welfare expansion/reform
Waal_2014,3_regulation,policy_clinical,7_compulsory treatment
Waal_2014,7_programs,policy_law_enforce,1_policing tactics
Waal_2014,7_programs,policy_harm,3_SIS
Waal_2014,7_programs,policy_criminal,2_punitive charges
Waal_2014,7_programs,policy_legislative,2_illicit drug policies
Waal_2014,7_programs,policy_legislative,3_decriminalization
Waal_2014,7_programs,policy_social,1_welfare expansion/reform
Waal_2014,7_programs,policy_clinical,7_compulsory treatment
Wade_2017,3_regulation,policy_social,2_medical insurance changes
Wakeland_2013,7_programs,policy_clinical,9090_educational interventions
Wakeland_2015,2_legislations,policy_prescription,2_changes in drug formulation
Waldrop_2017,2_legislations,policy_criminal,1_drug courts
Waldrop_2017,2_legislations,policy_legislative,1_regulation of prescription drugs
Waldrop_2017,5_guidelines,policy_criminal,1_drug courts
Waldrop_2017,5_guidelines,policy_legislative,1_regulation of prescription drugs
Waldrop_2017,7_programs,policy_criminal,1_drug courts
Waldrop_2017,7_programs,policy_legislative,1_regulation of prescription drugs
Walley_2013,7_programs,policy_harm,9090_overdose education and nasal naloxone distribution (OEND) program
Wan_2016,8_strategies,policy_law_enforce,1_policing tactics
Wang_2019,2_legislations,policy_legislative,1_regulation of prescription drugs
Wang_2019,2_legislations,policy_clinical,9090_Health information technology
Wang_2019,7_programs,policy_legislative,1_regulation of prescription drugs
Wang_2019,7_programs,policy_clinical,9090_Health information technology
Warren_2018,2_legislations,policy_criminal,1_drug courts
Warren_2018,2_legislations,policy_criminal,9090_early diversion
Web_2016,2_legislations,policy_clinical,7_compulsory treatment
Weber_2010,2_legislations,policy_legislative,1_regulation of prescription drugs
Weber_2010,2_legislations,policy_clinical,2_availability of OAT - provider - doctors
Weber_2010,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor
Weber_2010,3_regulation,policy_legislative,1_regulation of prescription drugs
Weber_2010,3_regulation,policy_clinical,2_availability of OAT - provider - doctors
Weber_2010,3_regulation,policy_clinical,5_opioid prescribing standards - provider - doctor
Weber_2010,5_guidelines,policy_legislative,1_regulation of prescription drugs
Weber_2010,5_guidelines,policy_clinical,2_availability of OAT - provider - doctors
Weber_2010,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Wegman_2017,7_programs,policy_clinical,1_availability of OAT
Wegman_2017,7_programs,policy_clinical,7_compulsory treatment
Weimer_2016,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Weiner_2017,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Weisberg_2016,1_legal,policy_criminal,2_punitive charges
Weisberg_2016,1_legal,policy_legislative,2_illicit drug policies
Weisberg_2016,1_legal,policy_clinical,1_availability of OAT
Weisberg_2016,1_legal,policy_clinical,7_compulsory treatment
Weisberg_2016,2_legislations,policy_criminal,2_punitive charges
Weisberg_2016,2_legislations,policy_legislative,2_illicit drug policies
Weisberg_2016,2_legislations,policy_clinical,1_availability of OAT
Weisberg_2016,2_legislations,policy_clinical,7_compulsory treatment
Wen_2013,2_legislations,policy_social,2_medical insurance changes
Wen_2015,2_legislations,policy_legislative,4_legalization
Wen_2017,2_legislations,policy_social,2_medical insurance changes
Wen_2017a,4_government policy,policy_legislative,1_regulation of prescription drugs
Wen_2018,2_legislations,policy_legislative,4_legalization
Wen_2019,2_legislations,policy_legislative,1_regulation of prescription drugs
Werb_2013,2_legislations,policy_legislative,9090_Prescription of heroine-assisted treatment (HAT)
Westanmo_2015,7_programs,policy_clinical,5_opioid prescribing standards - provider - doctor
Wettstein_2019,2_legislations,policy_social,2_medical insurance changes
Whitelaw_2017,2_legislations,policy_legislative,3_decriminalization
Whitmore_2019,2_legislations,policy_legislative,1_regulation of prescription drugs
Wickramatilake_2017,2_legislations,policy_theme,9090_educational campaigns targeting public and doctors
Wickramatilake_2017,2_legislations,policy_legislative,1_regulation of prescription drugs
Wickramatilake_2017,2_legislations,policy_legislative,5_first responders
Wickramatilake_2017,2_legislations,policy_clinical,1_availability of OAT
Wickramatilake_2017,2_legislations,policy_clinical,4_opioid prescribing standards
Wickramatilake_2017,7_programs,policy_theme,9090_educational campaigns targeting public and doctors
Wickramatilake_2017,7_programs,policy_legislative,1_regulation of prescription drugs
Wickramatilake_2017,7_programs,policy_legislative,5_first responders
Wickramatilake_2017,7_programs,policy_clinical,1_availability of OAT
Wickramatilake_2017,7_programs,policy_clinical,4_opioid prescribing standards
Williams_2014,2_legislations,policy_clinical,7_compulsory treatment
Wilson_2006,7_programs,policy_criminal,1_drug courts
Wilson_2018,7_programs,policy_criminal,9090_Diversion
Wilson_2019,2_legislations,policy_legislative,1_regulation of prescription drugs
Winstanley_2018,2_legislations,policy_legislative,1_regulation of prescription drugs
Wittouck_2013,7_programs,policy_criminal,1_drug courts
Wong_2019,2_legislations,policy_legislative,4_legalization
Wood_2003,8_strategies,policy_law_enforce,1_policing tactics
Wood_2004,8_strategies,policy_law_enforce,1_policing tactics
Wood_2004_2,7_programs,policy_harm,3_SIS
Wood_2006,7_programs,policy_harm,3_SIS
Woodworth_2013,2_legislations,policy_legislative,1_regulation of prescription drugs
Worrall_2009,2_legislations,policy_criminal,1_drug courts
Wright_2017,2_legislations,policy_legislative,1_regulation of prescription drugs
Xu_2018,2_legislations,policy_harm,9090_naloxone access laws
Xu_2018,4_government policy,policy_harm,9090_naloxone access laws
Yarbrough_2015,2_legislations,policy_legislative,1_regulation of prescription drugs
Yarbrough_2018,2_legislations,policy_legislative,1_regulation of prescription drugs
Yenikomshian_2019,3_regulation,policy_prescription,2_changes in drug formulation
Young_2017,7_programs,policy_clinical,9090_Inform physicians if patient 4+ providers through letter
Zanis_2003,7_programs,policy_criminal,9090_Early prison release & entry into substance abuse and treatment facility
Zarkin_2005,7_programs,policy_criminal,9090_diversion
Zarkin_2011,7_programs,policy_clinical,1_availability of OAT
Zarkin_2012,7_programs,policy_criminal,9090_Diversion
Zhu_2019,2_legislations,policy_social,2_medical insurance changes
Zolin_2019,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor
Zurhold_2003,2_legislations,policy_harm,3_SIS
