record_id,redcap_event_name.factor,redcap_repeat_instrument.factor,redcap_repeat_instance,paper_type.factor,name,dv_name,year_pub,country_yn.factor,country.factor,competing_interests_yn.factor,competing_interests.factor,empirical.factor,year_study,appeal_yn.factor,comments,data_extraction_form_complete,country_region,target_substance,population_specific,population_specific_affect,study_design,data_sources,analysis,country_income
Srubar_2015,Data Extraction,,,Legal,Tanis,Colleen,2015,No,,No,,non-empirical,,,"This article discusses the issues with the current international drug crisis and why current US international policy and international treaties aren't effective. The current US method of withholding economic assistance to other countries based on whether they fulfill a number of conditions for the counter-narcotics policy has not been effective in eliminating the global drug crisis. The article argues the need to incentivize international cooperation with other countries by improving the process of extradition and mutual legal assistance (i.e. remove barriers, make it easier). The article also argues for eliminating safe havens that criminals can go to in order to avoid extradition.",2,,c_meth,,,,,,
Srubar_2015,Data Extraction,,,Legal,Tanis,Colleen,2015,No,,No,,non-empirical,,,"This article discusses the issues with the current international drug crisis and why current US international policy and international treaties aren't effective. The current US method of withholding economic assistance to other countries based on whether they fulfill a number of conditions for the counter-narcotics policy has not been effective in eliminating the global drug crisis. The article argues the need to incentivize international cooperation with other countries by improving the process of extradition and mutual legal assistance (i.e. remove barriers, make it easier). The article also argues for eliminating safe havens that criminals can go to in order to avoid extradition.",2,,d_cocaine,,,,,,
Srubar_2015,Data Extraction,,,Legal,Tanis,Colleen,2015,No,,No,,non-empirical,,,"This article discusses the issues with the current international drug crisis and why current US international policy and international treaties aren't effective. The current US method of withholding economic assistance to other countries based on whether they fulfill a number of conditions for the counter-narcotics policy has not been effective in eliminating the global drug crisis. The article argues the need to incentivize international cooperation with other countries by improving the process of extradition and mutual legal assistance (i.e. remove barriers, make it easier). The article also argues for eliminating safe havens that criminals can go to in order to avoid extradition.",2,,f_other,,,,,,
Srubar_2015,Data Extraction,,,Legal,Tanis,Colleen,2015,No,,No,,non-empirical,,,"This article discusses the issues with the current international drug crisis and why current US international policy and international treaties aren't effective. The current US method of withholding economic assistance to other countries based on whether they fulfill a number of conditions for the counter-narcotics policy has not been effective in eliminating the global drug crisis. The article argues the need to incentivize international cooperation with other countries by improving the process of extradition and mutual legal assistance (i.e. remove barriers, make it easier). The article also argues for eliminating safe havens that criminals can go to in order to avoid extradition.",2,,,,,,,,
Stanos_2012,Data Extraction,,,Health Sciences,Amina,Colleen,2015,Yes,United States,Yes,Yes,non-empirical,,,REMS program,2,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,,,,1_High Income
Stanos_2012,Data Extraction,,,Health Sciences,Amina,Colleen,2015,Yes,United States,Yes,Yes,non-empirical,,,REMS program,2,,,,9_people with chronic pain,,,,1_High Income
Stark_2002,Data Extraction,,,Legal,Tanis,Mina,2002,Yes,United States,No,,non-empirical,,Yes,"This article discusses the decline in pain management and reduced prescribing of opiates by physicians. The author argues that if the trend continues and the medical profession itself does not develop broadly recognizes standards for pain management, then state and federal legislators will begin imposing these standards onto medical professionals. The author argues that if legislators impose the standards, rather than medical professionals, it will lead to a greater reduction in pain management.",2,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,,,,1_High Income
Stark_2002,Data Extraction,,,Legal,Tanis,Mina,2002,Yes,United States,No,,non-empirical,,Yes,"This article discusses the decline in pain management and reduced prescribing of opiates by physicians. The author argues that if the trend continues and the medical profession itself does not develop broadly recognizes standards for pain management, then state and federal legislators will begin imposing these standards onto medical professionals. The author argues that if legislators impose the standards, rather than medical professionals, it will lead to a greater reduction in pain management.",2,,,,9_people with chronic pain,,,,1_High Income
Stark_2002,Data Extraction,,,Legal,Tanis,Mina,2002,Yes,United States,No,,non-empirical,,Yes,"This article discusses the decline in pain management and reduced prescribing of opiates by physicians. The author argues that if the trend continues and the medical profession itself does not develop broadly recognizes standards for pain management, then state and federal legislators will begin imposing these standards onto medical professionals. The author argues that if legislators impose the standards, rather than medical professionals, it will lead to a greater reduction in pain management.",2,,,,,,,,1_High Income
Steckler_2019,Data Extraction,,,Health Sciences,Zahra,Colleen,2019,Yes,United States,Yes,Yes,empirical,2015,,"HCP prescriptions declined by 172,535 (19.4%) in the quarter af- ter reclassi cation, whereas other opioid categories remained unchanged.",2,5_North America,a_opioids,2_clinical practitioners,9_people with chronic pain,7_ecological time series,1_adminstrative data,5_longitudinal,1_High Income
Steckler_2019,Data Extraction,,,Health Sciences,Zahra,Colleen,2019,Yes,United States,Yes,Yes,empirical,2015,,"HCP prescriptions declined by 172,535 (19.4%) in the quarter af- ter reclassi cation, whereas other opioid categories remained unchanged.",2,,,,,6_ecological,,,1_High Income
Steffen_2016,Data Extraction,,,Legal,Tanis,Colleen,2016,Yes,United States,No,,non-empirical,,No,This article reviews the heroine epidemic and how some states have legislation for involuntary treatment for substance abuse. The article also discusses the court processes and constitutionality of involuntary treatment. It specifically goes through Casey's Law which is legislation concerning involuntary treatment for those with addiction in Kentucky.,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,,,,1_High Income
Steffen_2016,Data Extraction,,,Legal,Tanis,Colleen,2016,Yes,United States,No,,non-empirical,,No,This article reviews the heroine epidemic and how some states have legislation for involuntary treatment for substance abuse. The article also discusses the court processes and constitutionality of involuntary treatment. It specifically goes through Casey's Law which is legislation concerning involuntary treatment for those with addiction in Kentucky.,2,,,7_chronic opioid users,7_chronic opioid users,,,,1_High Income
Stein_2014,Data Extraction,,,Health Sciences,Mark,Colleen,2015,Yes,United States,Yes,Yes,empirical,2011,,Federal law increasing the number of buprenorphine patients that waivered physicians could treat from 30 to 100 increased the number of patients being treated.,2,5_North America,a_opioids,2_clinical practitioners,0_general pop,7_ecological time series,1_adminstrative data,1_hypothesis testing,1_High Income
Stein_2014,Data Extraction,,,Health Sciences,Mark,Colleen,2015,Yes,United States,Yes,Yes,empirical,2011,,Federal law increasing the number of buprenorphine patients that waivered physicians could treat from 30 to 100 increased the number of patients being treated.,2,,,,,6_ecological,,5_longitudinal,1_High Income
Stein_2014,Data Extraction,,,Health Sciences,Mark,Colleen,2015,Yes,United States,Yes,Yes,empirical,2011,,Federal law increasing the number of buprenorphine patients that waivered physicians could treat from 30 to 100 increased the number of patients being treated.,2,,,,,8_ecological geographic,,,1_High Income
Stein_2015,Data Extraction,,,Health Sciences,Mark,Colleen,2015,Yes,United States,No,,empirical,2011,,State Medicaid funding and prescribing guidelines increase number of buprenorphine-waivered physicians.,2,5_North America,a_opioids,2_clinical practitioners,0_general pop,5_cross sectional,1_adminstrative data,1_hypothesis testing,1_High Income
Stein_2015,Data Extraction,,,Health Sciences,Mark,Colleen,2015,Yes,United States,No,,empirical,2011,,State Medicaid funding and prescribing guidelines increase number of buprenorphine-waivered physicians.,2,,,,,,,,1_High Income
Stemen_2012,Data Extraction,,,Social Sciences,Jane,Colleen,2012,Yes,United States,No,,empirical,2008,,Recidivism rates  prison diversion programs   No positive impact,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,6_estimates of risk,1_High Income
Stemen_2012,Data Extraction,,,Social Sciences,Jane,Colleen,2012,Yes,United States,No,,empirical,2008,,Recidivism rates  prison diversion programs   No positive impact,2,,b_cannabis,6_people who have been incarcerated,6_people who have been incarcerated,,,,1_High Income
Stemen_2012,Data Extraction,,,Social Sciences,Jane,Colleen,2012,Yes,United States,No,,empirical,2008,,Recidivism rates  prison diversion programs   No positive impact,2,,c_meth,,,,,,1_High Income
Stemen_2012,Data Extraction,,,Social Sciences,Jane,Colleen,2012,Yes,United States,No,,empirical,2008,,Recidivism rates  prison diversion programs   No positive impact,2,,d_cocaine,,,,,,1_High Income
Stemen_2012,Data Extraction,,,Social Sciences,Jane,Colleen,2012,Yes,United States,No,,empirical,2008,,Recidivism rates  prison diversion programs   No positive impact,2,,f_other,,,,,,1_High Income
Stevenson_2002,Data Extraction,,,Legal,Tanis,Mina,2002,Yes,United States,No,,non-empirical,,,,2,5_North America,a_opioids,0_general pop,1_people who use illegal drugs,,,,1_High Income
Stevenson_2002,Data Extraction,,,Legal,Tanis,Mina,2002,Yes,United States,No,,non-empirical,,,,2,,b_cannabis,,7_chronic opioid users,,,,1_High Income
Stevenson_2002,Data Extraction,,,Legal,Tanis,Mina,2002,Yes,United States,No,,non-empirical,,,,2,,c_meth,,999_other,,,,1_High Income
Stevenson_2002,Data Extraction,,,Legal,Tanis,Mina,2002,Yes,United States,No,,non-empirical,,,,2,,d_cocaine,,9090_People on social assistance (disability/welfare),,,,1_High Income
Stevenson_2002,Data Extraction,,,Legal,Tanis,Mina,2002,Yes,United States,No,,non-empirical,,,,2,,e_benzo,,,,,,1_High Income
Stevenson_2002,Data Extraction,,,Legal,Tanis,Mina,2002,Yes,United States,No,,non-empirical,,,,2,,f_other,,,,,,1_High Income
Steverson_2009,Data Extraction,,,Legal,Tanis,Mina,2009,Yes,United States,No,,non-empirical,,,The author discussed the need for state and federal legislation that provides substance-use treatment to all pregnant or mothering women. The states need to provide treatment that addresses the unique needs of these women and must ensure removal of systemic barriers that prevent many pregnant women from accessing such treatment.,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,,,,1_High Income
Steverson_2009,Data Extraction,,,Legal,Tanis,Mina,2009,Yes,United States,No,,non-empirical,,,The author discussed the need for state and federal legislation that provides substance-use treatment to all pregnant or mothering women. The states need to provide treatment that addresses the unique needs of these women and must ensure removal of systemic barriers that prevent many pregnant women from accessing such treatment.,2,,b_cannabis,3_women,3_women,,,,1_High Income
Steverson_2009,Data Extraction,,,Legal,Tanis,Mina,2009,Yes,United States,No,,non-empirical,,,The author discussed the need for state and federal legislation that provides substance-use treatment to all pregnant or mothering women. The states need to provide treatment that addresses the unique needs of these women and must ensure removal of systemic barriers that prevent many pregnant women from accessing such treatment.,2,,c_meth,999_other,7_chronic opioid users,,,,1_High Income
Steverson_2009,Data Extraction,,,Legal,Tanis,Mina,2009,Yes,United States,No,,non-empirical,,,The author discussed the need for state and federal legislation that provides substance-use treatment to all pregnant or mothering women. The states need to provide treatment that addresses the unique needs of these women and must ensure removal of systemic barriers that prevent many pregnant women from accessing such treatment.,2,,d_cocaine,9090_People with addictions,999_other,,,,1_High Income
Steverson_2009,Data Extraction,,,Legal,Tanis,Mina,2009,Yes,United States,No,,non-empirical,,,The author discussed the need for state and federal legislation that provides substance-use treatment to all pregnant or mothering women. The states need to provide treatment that addresses the unique needs of these women and must ensure removal of systemic barriers that prevent many pregnant women from accessing such treatment.,2,,e_benzo,,9090_People with addictions,,,,1_High Income
Steverson_2009,Data Extraction,,,Legal,Tanis,Mina,2009,Yes,United States,No,,non-empirical,,,The author discussed the need for state and federal legislation that provides substance-use treatment to all pregnant or mothering women. The states need to provide treatment that addresses the unique needs of these women and must ensure removal of systemic barriers that prevent many pregnant women from accessing such treatment.,2,,f_other,,,,,,1_High Income
Stoever_2002,Data Extraction,,,Social Sciences,Ravina,Colleen,2002,No,,No,,non-empirical,,,,2,2_Europe & Central Asia,a_opioids,6_people who have been incarcerated,6_people who have been incarcerated,,,,
Stoever_2002,Data Extraction,,,Social Sciences,Ravina,Colleen,2002,No,,No,,non-empirical,,,,2,,,,,,,,
Stover_2006,Data Extraction,,,Health Sciences,Mark,Colleen,2006,No,,No,,empirical,2004,,Poor access to OAT in European prisons.,2,2_Europe & Central Asia,a_opioids,6_people who have been incarcerated,6_people who have been incarcerated,7_ecological time series,2_qualitative,0_descriptive,
Stover_2006,Data Extraction,,,Health Sciences,Mark,Colleen,2006,No,,No,,empirical,2004,,Poor access to OAT in European prisons.,2,,,,,8_ecological geographic,,8_qualitative,
Strickler_2019,Data Extraction,,,Health Sciences,Jane,colleen,2019,Yes,United States,Yes,No,empirical,2016,,Comparative interrupted time series. Prescribing rates decreased  but varied between states,2,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,7_ecological time series,1_adminstrative data,2_estimates of rates,1_High Income
Strickler_2019,Data Extraction,,,Health Sciences,Jane,colleen,2019,Yes,United States,Yes,No,empirical,2016,,Comparative interrupted time series. Prescribing rates decreased  but varied between states,2,,,,,6_ecological,,4_comparative,1_High Income
Strike_2005,Data Extraction,,,Health Sciences,Ravina,Colleen,2005,Yes,Canada,No,,empirical,2001,,,2,5_North America,a_opioids,7_chronic opioid users,7_chronic opioid users,7_ecological time series,1_adminstrative data,0_descriptive,1_High Income
Strike_2005,Data Extraction,,,Health Sciences,Ravina,Colleen,2005,Yes,Canada,No,,empirical,2001,,,2,,,,,6_ecological,,,1_High Income
Strike_2005,Data Extraction,,,Health Sciences,Ravina,Colleen,2005,Yes,Canada,No,,empirical,2001,,,2,,,,,,,,1_High Income
Stucke_2018,Data Extraction,,,Health Sciences,Zahra,Colleen,2018,Yes,United States,Yes,No,empirical,2017,,,2,5_North America,a_opioids,2_clinical practitioners,9_people with chronic pain,4_cohort study,4_census,5_longitudinal,1_High Income
Suffoletto_2018,Data Extraction,,,Health Sciences,Ravina,Colleen,2018,Yes,United States,No,,empirical,2017,,,2,5_North America,a_opioids,2_clinical practitioners,0_general pop,7_ecological time series,1_adminstrative data,5_longitudinal,1_High Income
Suffoletto_2018,Data Extraction,,,Health Sciences,Ravina,Colleen,2018,Yes,United States,No,,empirical,2017,,,2,,,,,6_ecological,4_census,,1_High Income
Sullivan_2016,Data Extraction,,,Health Sciences,Ravina,Amina,2016,Yes,United States,No,,empirical,2010,,,2,5_North America,a_opioids,0_general pop,0_general pop,4_cohort study,1_adminstrative data,5_longitudinal,1_High Income
Sullivan_2016,Data Extraction,,,Health Sciences,Ravina,Amina,2016,Yes,United States,No,,empirical,2010,,,2,,,,,,4_census,,1_High Income
Sun_2017,Data Extraction,,,Health Sciences,Ravina,Colleen,2017,Yes,United States,No,,empirical,2013,,,2,5_North America,a_opioids,2_clinical practitioners,0_general pop,7_ecological time series,4_census,1_hypothesis testing,1_High Income
Sun_2017,Data Extraction,,,Health Sciences,Ravina,Colleen,2017,Yes,United States,No,,empirical,2013,,,2,,,,,6_ecological,,,1_High Income
Sun_2017,Data Extraction,,,Health Sciences,Ravina,Colleen,2017,Yes,United States,No,,empirical,2013,,,2,,,,,,,,1_High Income
Sun_2018,Data Extraction,,,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,No,empirical,2015,,automated prescription drug monitoring program queries in EDs,2,5_North America,a_opioids,2_clinical practitioners,0_general pop,7_ecological time series,1_adminstrative data,5_longitudinal,1_High Income
Sun_2018,Data Extraction,,,Health Sciences,Jane,Colleen,2017,Yes,United States,Yes,No,empirical,2015,,automated prescription drug monitoring program queries in EDs,2,,,,7_chronic opioid users,6_ecological,,,1_High Income
Sung_2011,Data Extraction,,,Social Sciences,Jane,Colleen,2011,Yes,United States,Yes,No,empirical,2005,No,Drug Treatment Alternatives to Priison,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,999_other,1_adminstrative data,2_estimates of rates,1_High Income
Sung_2011,Data Extraction,,,Social Sciences,Jane,Colleen,2011,Yes,United States,Yes,No,empirical,2005,No,Drug Treatment Alternatives to Priison,2,,b_cannabis,6_people who have been incarcerated,6_people who have been incarcerated,9090_case control,,,1_High Income
Sung_2011,Data Extraction,,,Social Sciences,Jane,Colleen,2011,Yes,United States,Yes,No,empirical,2005,No,Drug Treatment Alternatives to Priison,2,,c_meth,,,,,,1_High Income
Sung_2011,Data Extraction,,,Social Sciences,Jane,Colleen,2011,Yes,United States,Yes,No,empirical,2005,No,Drug Treatment Alternatives to Priison,2,,d_cocaine,,,,,,1_High Income
Sung_2018,Data Extraction,,,Legal,Colleen,,2018,Yes,United States,No,,non-empirical,,,,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,,,,1_High Income
Sung_2018,Data Extraction,,,Legal,Colleen,,2018,Yes,United States,No,,non-empirical,,,,2,,b_cannabis,,,,,,1_High Income
Sung_2018,Data Extraction,,,Legal,Colleen,,2018,Yes,United States,No,,non-empirical,,,,2,,c_meth,,,,,,1_High Income
Sung_2018,Data Extraction,,,Legal,Colleen,,2018,Yes,United States,No,,non-empirical,,,,2,,d_cocaine,,,,,,1_High Income
Surratt_2014,Data Extraction,,,Health Sciences,Zahra,Colleen,2013,Yes,United States,Yes,No,empirical,2012,,,2,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,7_ecological time series,3_survey,0_descriptive,1_High Income
Surratt_2014,Data Extraction,,,Health Sciences,Zahra,Colleen,2013,Yes,United States,Yes,No,empirical,2012,,,2,,,,,6_ecological,,1_hypothesis testing,1_High Income
Swartz_2019,Data Extraction,,,Health Sciences,Colleen,,2019,Yes,United States,Yes,No,empirical,2016,,,2,5_North America,a_opioids,0_general pop,0_general pop,7_ecological time series,1_adminstrative data,4_comparative,1_High Income
Swartz_2019,Data Extraction,,,Health Sciences,Colleen,,2019,Yes,United States,Yes,No,empirical,2016,,,2,,,,,8_ecological geographic,,,1_High Income
Tadrous_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,Canada,Yes,Yes,empirical,2016,,"no change in other opioid prescription, decrease in fentanyl prescriptions",2,5_North America,a_opioids,7_chronic opioid users,7_chronic opioid users,5_cross sectional,1_adminstrative data,5_longitudinal,1_High Income
Tadrous_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,Yes,Canada,Yes,Yes,empirical,2016,,"no change in other opioid prescription, decrease in fentanyl prescriptions",2,,,9_people with chronic pain,9_people with chronic pain,,,,1_High Income
Tami_2014,Data Extraction,,,Social Sciences,Mark,Colleen,2014,Yes,United States,No,,non-empirical,,,Looks at the degree to which various Medicaid policies regarding OAT have been implemented across the US.,2,5_North America,a_opioids,0_general pop,0_general pop,,,,1_High Income
Tami_2014,Data Extraction,,,Social Sciences,Mark,Colleen,2014,Yes,United States,No,,non-empirical,,,Looks at the degree to which various Medicaid policies regarding OAT have been implemented across the US.,2,,f_other,,,,,,1_High Income
Tan_2018,Data Extraction,,,Health Sciences,Colleen,,2018,Yes,United States,Yes,Yes,empirical,2016,,"hyrdocodone decreased, oxycodone and tramadol prescription increased. MME did not change for more procedures.",2,5_North America,a_opioids,2_clinical practitioners,0_general pop,4_cohort study,1_adminstrative data,5_longitudinal,1_High Income
Tan_2018,Data Extraction,,,Health Sciences,Colleen,,2018,Yes,United States,Yes,Yes,empirical,2016,,"hyrdocodone decreased, oxycodone and tramadol prescription increased. MME did not change for more procedures.",2,,,,,7_ecological time series,,,1_High Income
Tan_2018,Data Extraction,,,Health Sciences,Colleen,,2018,Yes,United States,Yes,Yes,empirical,2016,,"hyrdocodone decreased, oxycodone and tramadol prescription increased. MME did not change for more procedures.",2,,,,,6_ecological,,,1_High Income
Tempalski_2008,Data Extraction,,,Health Sciences,Zahra,Colleen,2007,Yes,United States,Yes,No,empirical,2000,,,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,7_ecological time series,3_survey,7_simulation,1_High Income
Tempalski_2008,Data Extraction,,,Health Sciences,Zahra,Colleen,2007,Yes,United States,Yes,No,empirical,2000,,,2,,,,,,6_other studies,,1_High Income
Tenney_2018,Data Extraction,,,Health Sciences,Jane,Colleen,2018,Yes,United States,Yes,No,empirical,2012,,Prescribing guidelines + physician education + new billing code led to temporary improvement of prescribing patterns,2,5_North America,a_opioids,2_clinical practitioners,0_general pop,7_ecological time series,1_adminstrative data,5_longitudinal,1_High Income
Tenney_2018,Data Extraction,,,Health Sciences,Jane,Colleen,2018,Yes,United States,Yes,No,empirical,2012,,Prescribing guidelines + physician education + new billing code led to temporary improvement of prescribing patterns,2,,,,,6_ecological,,,1_High Income
Tenney_2018,Data Extraction,,,Health Sciences,Jane,Colleen,2018,Yes,United States,Yes,No,empirical,2012,,Prescribing guidelines + physician education + new billing code led to temporary improvement of prescribing patterns,2,,,,,,,,1_High Income
Tesoriero_2009,Data Extraction,,,Health Sciences,Colleen,,2009,Yes,United States,Yes,No,empirical,2006,,,2,5_North America,a_opioids,2_clinical practitioners,1_people who use illegal drugs,5_cross sectional,3_survey,5_longitudinal,1_High Income
Tesoriero_2009,Data Extraction,,,Health Sciences,Colleen,,2009,Yes,United States,Yes,No,empirical,2006,,,2,,c_meth,,,,,,1_High Income
Tesoriero_2009,Data Extraction,,,Health Sciences,Colleen,,2009,Yes,United States,Yes,No,empirical,2006,,,2,,d_cocaine,,,,,,1_High Income
Tesoriero_2009,Data Extraction,,,Health Sciences,Colleen,,2009,Yes,United States,Yes,No,empirical,2006,,,2,,f_other,,,,,,1_High Income
The Network for Public Health Law_2018,Data Extraction,,,Legal,Colleen,Colleen,2018,Yes,United States,No,,non-empirical,,,,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,,,,1_High Income
The Network for Public Health Law_2018,Data Extraction,,,Legal,Colleen,Colleen,2018,Yes,United States,No,,non-empirical,,,,2,,,7_chronic opioid users,7_chronic opioid users,,,,1_High Income
Thomas_2013,Data Extraction,,,Health Sciences,Jane,colleen,2013,Yes,United States,No,,empirical,2011,,DEA allowed electronic prescribing. Physicians no improved efficiency,2,5_North America,a_opioids,2_clinical practitioners,0_general pop,4_cohort study,3_survey,2_estimates of rates,1_High Income
Thomas_2013,Data Extraction,,,Health Sciences,Jane,colleen,2013,Yes,United States,No,,empirical,2011,,DEA allowed electronic prescribing. Physicians no improved efficiency,2,,,,,9_case study,,5_longitudinal,1_High Income
Thongkhamcharoen_2012,Data Extraction,,,Health Sciences,Mark,Colleen,2014,Yes,Thailand,No,,empirical,2012,,Survey of opioid prescribing policies in Thai hospitals.,2,1_East Asia & Pacific,a_opioids,2_clinical practitioners,0_general pop,5_cross sectional,3_survey,0_descriptive,2_Upper- middle income
Thongkhamcharoen_2012,Data Extraction,,,Health Sciences,Mark,Colleen,2014,Yes,Thailand,No,,empirical,2012,,Survey of opioid prescribing policies in Thai hospitals.,2,,,,,,,,2_Upper- middle income
Townsend_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,No,,Yes,No,empirical,2016,,Best results from general distribution,2,5_North America,a_opioids,0_general pop,0_general pop,7_ecological time series,3_survey,7_simulation,
Townsend_2019,Data Extraction,,,Health Sciences,Roshni,Colleen,2019,No,,Yes,No,empirical,2016,,Best results from general distribution,2,,,7_chronic opioid users,7_chronic opioid users,,,,
Tran_2012,Data Extraction,,,Health Sciences,Ravina,Colleen,2012,Yes,Vietnam,No,,empirical,2009,,,2,1_East Asia & Pacific,f_other,1_people who use illegal drugs,1_people who use illegal drugs,4_cohort study,5_chart reviews/medical records,5_longitudinal,4_Low income
Tran_2012,Data Extraction,,,Health Sciences,Ravina,Colleen,2012,Yes,Vietnam,No,,empirical,2009,,,2,,,999_other,,,,,4_Low income
Tran_2012,Data Extraction,,,Health Sciences,Ravina,Colleen,2012,Yes,Vietnam,No,,empirical,2009,,,2,,,9090_Persons with HIV,,,,,4_Low income
Tran_2016,Data Extraction,,,Health Sciences,Zahra,Colleen,2016,Yes,Vietnam,Yes,No,empirical,2013,,"Different MMT types have different outcomes, but overall, the study supports the effectiveness of MMT for drug users in Vietnam and preferable outcomes of integrating MMT with existing health services.",2,1_East Asia & Pacific,a_opioids,7_chronic opioid users,7_chronic opioid users,5_cross sectional,3_survey,4_comparative,3_Lower-middle income
Tran_2016,Data Extraction,,,Health Sciences,Zahra,Colleen,2016,Yes,Vietnam,Yes,No,empirical,2013,,"Different MMT types have different outcomes, but overall, the study supports the effectiveness of MMT for drug users in Vietnam and preferable outcomes of integrating MMT with existing health services.",2,,,,,,,,3_Lower-middle income
Tran_2017,Data Extraction,,,Health Sciences,Zahra,Colleen,2017,Yes,United States,No,,empirical,2015,,"HCP schedule change may have contributed to the decrease in claims for HCPs in a Medicaid population. After the HCP schedule change, there was a trend towards decreased HCP use among new starts.",2,5_North America,a_opioids,2_clinical practitioners,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,4_comparative,1_High Income
Tran_2017,Data Extraction,,,Health Sciences,Zahra,Colleen,2017,Yes,United States,No,,empirical,2015,,"HCP schedule change may have contributed to the decrease in claims for HCPs in a Medicaid population. After the HCP schedule change, there was a trend towards decreased HCP use among new starts.",2,,,,,6_ecological,,5_longitudinal,1_High Income
Turner_2013,Data Extraction,,,Health Sciences,Jane,Colleen,2013,Yes,United States,Yes,Yes,empirical,2011,,Urine testing more often,2,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,7_ecological time series,1_adminstrative data,2_estimates of rates,1_High Income
Turner_2013,Data Extraction,,,Health Sciences,Jane,Colleen,2013,Yes,United States,Yes,Yes,empirical,2011,,Urine testing more often,2,,,,9_people with chronic pain,6_ecological,,,1_High Income
Twillman_2016,Data Extraction,,,Social Sciences,Jane,Colleen,2016,Yes,United States,Yes,Yes,non-empirical,,,"Describe various statutes, regulation and guidelines by state but states outcomes not measured",2,5_North America,a_opioids,2_clinical practitioners,7_chronic opioid users,,,,1_High Income
Twillman_2016,Data Extraction,,,Social Sciences,Jane,Colleen,2016,Yes,United States,Yes,Yes,non-empirical,,,"Describe various statutes, regulation and guidelines by state but states outcomes not measured",2,,,,,,,,1_High Income
Tyndall_2002,Data Extraction,,,Health Sciences,Jane,Colleen,2002,Yes,Canada,No,,empirical,2000,,compares restricted and unrestricted needle distribution,2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,4_cohort study,1_adminstrative data,2_estimates of rates,1_High Income
Tyndall_2002,Data Extraction,,,Health Sciences,Jane,Colleen,2002,Yes,Canada,No,,empirical,2000,,compares restricted and unrestricted needle distribution,2,,c_meth,,,,3_survey,6_estimates of risk,1_High Income
Tyndall_2002,Data Extraction,,,Health Sciences,Jane,Colleen,2002,Yes,Canada,No,,empirical,2000,,compares restricted and unrestricted needle distribution,2,,d_cocaine,,,,,,1_High Income
Tyndall_2002,Data Extraction,,,Health Sciences,Jane,Colleen,2002,Yes,Canada,No,,empirical,2000,,compares restricted and unrestricted needle distribution,2,,e_benzo,,,,,,1_High Income
Unger_2014,Data Extraction,,,Legal,Tanis,Colleen,2014,Yes,United States,No,,non-empirical,,,"The author reviewed legal and privacy issues regarding prescription drug monitoring programs. The author argued that individuals have a right to privacy and law enforcement must have a warrant to access any of the prescription drug monitoring data. The author went on to argue that the prescription monitoring data should be de-identified, and in that case law enforcement can have unfettered access to de-identified data about schedule II drugs.",2,5_North America,a_opioids,2_clinical practitioners,0_general pop,,,,1_High Income
Unger_2014,Data Extraction,,,Legal,Tanis,Colleen,2014,Yes,United States,No,,non-empirical,,,"The author reviewed legal and privacy issues regarding prescription drug monitoring programs. The author argued that individuals have a right to privacy and law enforcement must have a warrant to access any of the prescription drug monitoring data. The author went on to argue that the prescription monitoring data should be de-identified, and in that case law enforcement can have unfettered access to de-identified data about schedule II drugs.",2,,,,7_chronic opioid users,,,,1_High Income
Unger_2014,Data Extraction,,,Legal,Tanis,Colleen,2014,Yes,United States,No,,non-empirical,,,"The author reviewed legal and privacy issues regarding prescription drug monitoring programs. The author argued that individuals have a right to privacy and law enforcement must have a warrant to access any of the prescription drug monitoring data. The author went on to argue that the prescription monitoring data should be de-identified, and in that case law enforcement can have unfettered access to de-identified data about schedule II drugs.",2,,,,9_people with chronic pain,,,,1_High Income
van Ameijden_2001,Data Extraction,,,Health Sciences,Zahra,Colleen,2001,Yes,Netherlands,No,,empirical,1998,,"Overall decrease in prevalence of current injection drug use. The study highlights that needle exchange programs do not increase injection drug use, but whether the decline in injectable drug use can be attributed to needle exchange programs is unclear.",2,2_Europe & Central Asia,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,4_cohort study,3_survey,5_longitudinal,1_High Income
