record_id,policy_type,policy_op,policy_specific,policy_specific_new,outcomes_yn,out_op,out_specific,out_code,out_code_name,impact_var,other_outcome,impact
Srubar_2015,8_strategies,policy_international,9090_3_Mutual legal assistance,9090_3_Mutual legal assistance,0,,,,,,,
Stanos_2012,8_strategies,policy_clinical,9090_ER/LA Risk Evaluation and Mitigation Strategy,9090_ER/LA Risk Evaluation and Mitigation Strategy,0,,,,,,,
Stark_2002,1_legal,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Stark_2002,1_legal,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,0,,,,,,,
Stark_2002,1_legal,policy_clinical,9090_pain management,9090_pain management,0,,,,,,,
Stark_2002,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Stark_2002,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,0,,,,,,,
Stark_2002,2_legislations,policy_clinical,9090_pain management,9090_pain management,0,,,,,,,
Stark_2002,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Stark_2002,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,0,,,,,,,
Stark_2002,5_guidelines,policy_clinical,9090_pain management,9090_pain management,0,,,,,,,
Stark_2002,6_standards,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Stark_2002,6_standards,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,0,,,,,,,
Stark_2002,6_standards,policy_clinical,9090_pain management,9090_pain management,0,,,,,,,
Steckler_2019,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Steckler_2019,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Steffen_2016,1_legal,policy_criminal,1_drug courts,1_drug courts,0,,,,,,,
Steffen_2016,1_legal,policy_clinical,7_compulsory treatment,7_compulsory treatment,0,,,,,,,
Steffen_2016,2_legislations,policy_criminal,1_drug courts,1_drug courts,0,,,,,,,
Steffen_2016,2_legislations,policy_clinical,7_compulsory treatment,7_compulsory treatment,0,,,,,,,
Stein_2014,2_legislations,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,1_increase
Stein_2015,4_government policy,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_treatment,1_access,1,access,impact_access,,1_increase
Stein_2015,4_government policy,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_treatment,1_access,1,access,impact_access,,1_increase
Stein_2015,5_guidelines,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_treatment,1_access,1,access,impact_access,,1_increase
Stein_2015,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_treatment,1_access,1,access,impact_access,,1_increase
Stemen_2012,2_legislations,policy_clinical,7_compulsory_treatment,7_compulsory_treatment,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,,0_no change
Stemen_2012,2_legislations,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,,0_no change
Stevenson_2002,2_legislations,policy_social,1_welfare expansion/reform,1_welfare expansion/reform,0,,,,,,,
Stevenson_2002,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Stevenson_2002,7_programs,policy_social,1_welfare expansion/reform,1_welfare expansion/reform,0,,,,,,,
Stevenson_2002,7_programs,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Steverson_2009,2_legislations,policy_harm,9090_Treatment for pregnant women/mothers with addictions,9090_pregnancy_related_drug_charges,0,,,,,,,
Steverson_2009,2_legislations,policy_legislative,9090_State legislation of treatment for pregnant or parenting women that use substances,9090_pregnancy_related_drug_charges,0,,,,,,,
Steverson_2009,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Steverson_2009,7_programs,policy_harm,9090_Treatment for pregnant women/mothers with addictions,9090_pregnancy_related_drug_charges,0,,,,,,,
Steverson_2009,7_programs,policy_legislative,9090_State legislation of treatment for pregnant or parenting women that use substances,9090_pregnancy_related_drug_charges,0,,,,,,,
Steverson_2009,7_programs,policy_social,2_medical insurance changes,2_medical insurance changes,0,,,,,,,
Stoever_2002,7_programs,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,,,,,,,
Stoever_2002,7_programs,policy_clinical,1_availability of OAT,1_availability of OAT,0,,,,,,,
Stover_2006,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,0,,,,,,,
Strickler_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Strickler_2019,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,3_beneficial
Strike_2005,2_legislations,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_treatment,1_access,1,access,impact_access,,1_increase
Strike_2005,2_legislations,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,1_increase
Strike_2005,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_treatment,1_access,1,access,impact_access,,1_increase
Strike_2005,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,1_increase
Strike_2005,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_treatment,1_access,1,access,impact_access,,1_increase
Strike_2005,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,1_increase
Strike_2005,4_government policy,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_treatment,1_access,1,access,impact_access,,1_increase
Strike_2005,4_government policy,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,1_increase
Strike_2005,5_guidelines,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_treatment,1_access,1,access,impact_access,,1_increase
Strike_2005,5_guidelines,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,1_increase
Strike_2005,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_treatment,1_access,1,access,impact_access,,1_increase
Strike_2005,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,1_increase
Stucke_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Suffoletto_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Suffoletto_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,2_decrease
Sullivan_2016,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,2_decrease
Sullivan_2016,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,9090_affect of dosage change,999,other 1,impact_pres_other,9090_affect of dosage change,0_no change
Sun_2017,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2017,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2017,2_legislations,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2017,2_legislations,policy_clinical,9090_hospital 'best practices' including introduction of EDIE system,9090_hospital 'best practices' including introduction of EDIE system,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2017,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2017,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2017,5_guidelines,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2017,5_guidelines,policy_clinical,9090_hospital 'best practices' including introduction of EDIE system,9090_hospital 'best practices' including introduction of EDIE system,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2017,6_standards,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2017,6_standards,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2017,6_standards,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2017,6_standards,policy_clinical,9090_hospital 'best practices' including introduction of EDIE system,9090_hospital 'best practices' including introduction of EDIE system,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Sun_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,999_unclear
Sung_2011,1_legal,policy_criminal,1_drug courts,1_drug courts,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,,999_unclear
Sung_2018,2_legislations,policy_legislative,3_decriminalization,3_decriminalization,0,,,,,,,
Surratt_2014,2_legislations,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcomes_prescription,9090_diversion rates,999,other 1,impact_pres_other,9090_diversion rates,2_decrease
Surratt_2014,3_regulation,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcomes_prescription,9090_diversion rates,999,other 1,impact_pres_other,9090_diversion rates,2_decrease
Swartz_2019,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,0_no change
Swartz_2019,2_legislations,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,0_no change
Tadrous_2019,7_programs,policy_clinical,9090_patch for patch program,9090_patch for patch program,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,0_no change
Tadrous_2019,7_programs,policy_clinical,9090_patch for patch program,9090_patch for patch program,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,0_no change
Tadrous_2019,7_programs,policy_clinical,9090_patch for patch program,9090_patch for patch program,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,2_decrease
Tami_2014,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,0,,,,,,,
Tan_2018,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,1_increase
Tan_2018,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Tan_2018,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,9090_Milligram Morphine Equivalents,999,other 1,impact_pres_other,9090_Milligram Morphine Equivalents,0_no change
Tempalski_2008,4_government policy,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,,,,,,,
Tempalski_2008,7_programs,policy_harm,1_needle exchange/availability,1_needle exchange/availability,0,,,,,,,
Tenney_2018,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Tenney_2018,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Tenney_2018,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,999_unclear
Tesoriero_2009,7_programs,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_illegal,9090_syringe sales/access,999,other 1,impact_dui_2,9090_syringe sales/access,1_increase
The Network for Public Health Law_2018,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
The Network for Public Health Law_2018,2_legislations,policy_legislative,5_first responders,5_first responders,0,,,,,,,
Thomas_2013,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,9090_perceived diversion,999,other 1,impact_pres_other,9090_perceived diversion,2_decrease
Thongkhamcharoen_2012,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Thongkhamcharoen_2012,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Thongkhamcharoen_2012,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,0,,,,,,,
Thongkhamcharoen_2012,2_legislations,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,0,,,,,,,
Thongkhamcharoen_2012,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Thongkhamcharoen_2012,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Thongkhamcharoen_2012,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,0,,,,,,,
Thongkhamcharoen_2012,5_guidelines,policy_clinical,6_opioid prescribing standards - provider - pharmacist,6_opioid prescribing standards - provider - pharmacist,0,,,,,,,
Townsend_2019,7_programs,policy_harm,9090_naloxone distribution program,9090_naloxone_access_policies,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,3_beneficial
Townsend_2019,7_programs,policy_harm,9090_naloxone distribution program,9090_naloxone_access_policies,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,3_beneficial
Tran_2012,7_programs,policy_harm,9090_Methadone Maintenance Treatment,9090_Methadone Maintenance Treatment,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,3_beneficial
Tran_2012,7_programs,policy_harm,9090_Methadone Maintenance Treatment,9090_Methadone Maintenance Treatment,1,outcomes_treatment,2_oat,2,oat,impact_tfo,,4_detrimental
Tran_2016,7_programs,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,9090_Behavioral and health-related quality-of-life (HRQOL) outcomes,999,other 1,impact_other,9090_Behavioral and health-related quality-of-life (HRQOL) outcomes,3_beneficial
Tran_2016,7_programs,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,9090_Behavioral and health-related quality-of-life (HRQOL) outcomes,999,other 1,impact_other,9090_Behavioral and health-related quality-of-life (HRQOL) outcomes,4_detrimental
Tran_2017,2_legislations,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,2_decrease
Tran_2017,3_regulation,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,2_decrease
Turner_2013,7_programs,policy_clinical,9090_opioid risk reduction initiative to increase urine testing,9090_opioid risk reduction initiative to increase urine testing,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,0_no change
Turner_2013,7_programs,policy_clinical,9090_opioid risk reduction initiative to increase urine testing,9090_opioid risk reduction initiative to increase urine testing,1,outcomes_treatment,9090_2_use of urine tests,998,other 2,impact_of_2,9090_2_use of urine tests,1_increase
Twillman_2016,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Twillman_2016,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Twillman_2016,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Twillman_2016,3_regulation,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Twillman_2016,4_government policy,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Twillman_2016,4_government policy,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Twillman_2016,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Twillman_2016,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,0,,,,,,,
Tyndall_2002,4_government policy,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_illegal,9090_patterns of needle use (i.e. sharing),999,other 1,impact_dui_2,9090_patterns of needle use (i.e. sharing),0_no change
Unger_2014,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
van Ameijden_2001,4_government policy,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,2_decrease
van Ameijden_2001,4_government policy,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,999_unclear
van Ameijden_2001,7_programs,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,2_decrease
van Ameijden_2001,7_programs,policy_harm,1_needle exchange/availability,1_needle exchange/availability,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,999_unclear
van Ganse_2018,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,1_increase
van Ganse_2018,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
van Ganse_2018,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,999_unclear
van Ganse_2018,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,9090_Paracetamol/tylenol,999,other 1,impact_pres_other,9090_Paracetamol/tylenol,1_increase
van Ganse_2018,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,9090_Paracetamol/tylenol,999,other 1,impact_pres_other,9090_Paracetamol/tylenol,3_beneficial
vanBurskirk_2017,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcomes_non_pres,1_illegal drug availability,1,illegal drug availability,impact_non_pres_avail,,0_no change
vanBurskirk_2017,8_strategies,policy_law_enforce,1_policing tactics,1_policing tactics,1,outcomes_non_pres,1_illegal drug availability,1,illegal drug availability,impact_non_pres_avail,,2_decrease
vandewalker_2008,1_legal,policy_criminal,2_punitive charges,2_punitive charges,0,,,,,,,
vandewalker_2008,1_legal,policy_criminal,9090_Termination of parental rights for pregnant women who use substances.,9090_pregnancy_related_drug_charges,0,,,,,,,
vandewalker_2008,2_legislations,policy_criminal,2_punitive charges,2_punitive charges,0,,,,,,,
vandewalker_2008,2_legislations,policy_criminal,9090_Termination of parental rights for pregnant women who use substances.,9090_pregnancy_related_drug_charges,0,,,,,,,
Varisco_2017,2_legislations,policy_prescription,1_drug rescheduling,1_drug rescheduling,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,1_increase
von Korff_2016,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,3_beneficial
von Korff_2016,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,9090_Prescription of high-dose opioids.,999,other 1,impact_pres_other,9090_Prescription of high-dose opioids.,3_beneficial
von Korff_2016,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,3_beneficial
von Korff_2016,2_legislations,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,9090_Prescription of high-dose opioids.,999,other 1,impact_pres_other,9090_Prescription of high-dose opioids.,3_beneficial
von Korff_2016,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,3_beneficial
von Korff_2016,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,9090_Prescription of high-dose opioids.,999,other 1,impact_pres_other,9090_Prescription of high-dose opioids.,3_beneficial
von Korff_2016,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,3_beneficial
von Korff_2016,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,9090_Prescription of high-dose opioids.,999,other 1,impact_pres_other,9090_Prescription of high-dose opioids.,3_beneficial
von Korff_2017,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
von Korff_2017,5_guidelines,policy_clinical,5_opioid prescribing standards - provider - doctor,5_opioid prescribing standards - provider - doctor,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,999_unclear
von Korff_2019,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,0_no change
von Korff_2019,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_prescription,9090_daily dose,999,other 1,impact_pres_other,9090_daily dose,2_decrease
von Korff_2019,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,0_no change
von Korff_2019,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_prescription,9090_daily dose,999,other 1,impact_pres_other,9090_daily dose,2_decrease
vonaarburg_2004,3_regulation,policy_law_enforce,1_policing tactics,1_policing tactics,0,,,,,,,
Vongchak_2005,2_legislations,policy_legislative,2_illicit drug policies,2_illicit drug policies,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,2_decrease
Vongchak_2005,2_legislations,policy_legislative,2_illicit drug policies,2_illicit drug policies,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,3_beneficial
Vongchak_2005,2_legislations,policy_legislative,2_illicit drug policies,2_illicit drug policies,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,1_increase
Vongchak_2005,2_legislations,policy_legislative,2_illicit drug policies,2_illicit drug policies,1,outcome_illegal,9090_risky injection behviours,999,other 1,impact_dui_2,9090_risky injection behviours,1_increase
Vosburg_2017,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcomes_non_pres,2_illegal drug use,2,illegal drug use,impact_non_pres_use,,999_unclear
Vranken_2014,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Vranken_2016,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Vranken_2017,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Vuong_2018,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,2_decrease
Vuong_2018,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,0_no change
Vuong_2018,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,,2_decrease
Vuong_2018,4_government policy,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,2_decrease
Vuong_2018,4_government policy,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,2_decrease
Vuong_2018,4_government policy,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,0_no change
Vuong_2018,4_government policy,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,,2_decrease
Vuong_2018,4_government policy,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,2_decrease
Vuong_2018,7_programs,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,2_decrease
Vuong_2018,7_programs,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,0_no change
Vuong_2018,7_programs,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,5_criminal activity,5,criminal activity,impact_crim,,2_decrease
Vuong_2018,7_programs,policy_clinical,1_availability of OAT,1_availability of OAT,1,outcome_type,8_health and  social services systems costs,8,health and  social services systems costs,impact_health,,2_decrease
Vuong_2018,7_programs,policy_clinical,7_compulsory treatment,7_compulsory treatment,1,outcome_illegal,1_injection drug use,1,injection drug use,impact_idu,,2_decrease
