record_id,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,paper_type,name,dv_name,year_pub,country_yn,country,competing_interests_yn,competing_interests,empirical,year_study,appeal_yn,outcomes_yn,comments,data_extraction_form_complete,country_income,country_region,target_substance,population_specific,study_design,data_sources,analysis,policy_type,policies,policy_law_enforce,policy_harm,outcome_type,outcomes_treatment,impact_tfo,outcome,population_specific_affect,gov_level,impact_overdose,court_level,policy_criminal,policy_theme,impact_other,impact_crim,policy_legislative,outcomes_prescription,impact_pres_other,outcome_illegal,impact_idu,impact_ou,policy_social,impact_access,impact_dui_2,impact_other_2,impact_other_3,policy_clinical,policy_prescription,impact_opr,outcomes_non_pres,impact_non_pres_use,outcome_otc,impact_otc,outcome_infectious,impact_hiv,impact_health,impact_of_2,impact_of,impact_oa,impact_opb,impact_hepc,impact_infect_other,impact_non_pres_other,impact_dui,impact_non_pres_avail,impact_of_3,policy_international
Rees_2019,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2019,1,181,0,NA,1,2014,NA,1,"no change for good Samaritan laws, but naloxone access laws significantly reduce overdose mortality",2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,4_comparative,2_legislations,2_legislative,NA,9090_naloxone,4_overdose rates,NA,NA,NA,1_people who use illegal drugs,2_NA,0_no change,NA,NA,NA,NA,NA,5_first responders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rees_2019,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2019,1,181,0,NA,1,2014,NA,1,"no change for good Samaritan laws, but naloxone access laws significantly reduce overdose mortality",2,NA,NA,NA,NA,6_ecological,NA,5_longitudinal,NA,4_harm reduction,NA,NA,NA,NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rees_2019,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2019,1,181,0,NA,1,2014,NA,1,"no change for good Samaritan laws, but naloxone access laws significantly reduce overdose mortality",2,NA,NA,NA,NA,8_ecological geographic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reifler_2012,data_extraction_arm_1,NA,NA,1,Richard,NA,2012,1,181,0,NA,1,2009,NA,1,NA,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,6_ecological,1_adminstrative data,2_estimates of rates,7_programs,2_legislative,NA,NA,1_prescription drug availability/use,NA,NA,NA,0_general pop,NA,NA,NA,NA,NA,NA,NA,1_regulation of prescription drugs,1_opioid prescribing rates,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reifler_2012,data_extraction_arm_1,NA,NA,1,Richard,NA,2012,1,181,0,NA,1,2009,NA,1,NA,2,NA,NA,NA,NA,8_ecological geographic,NA,6_estimates of risk,NA,NA,NA,NA,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,5_opioid prescription fills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reifler_2012,data_extraction_arm_1,NA,NA,1,Richard,NA,2012,1,181,0,NA,1,2009,NA,1,NA,2,NA,NA,NA,NA,NA,NA,4_comparative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reifler_2012,data_extraction_arm_1,NA,NA,1,Richard,NA,2012,1,181,0,NA,1,2009,NA,1,NA,2,NA,NA,NA,NA,NA,NA,5_longitudinal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reisman_2009,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2009,1,181,1,2,1,2003,NA,1,PDMP decrease oxy shipments and lower prescription opioid rates (in states with vs. without PDMP) but overall increase in opioids over time,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,4_cohort study,1_adminstrative data,2_estimates of rates,2_legislations,2_legislative,NA,NA,1_prescription drug availability/use,2_oat,2_decrease,NA,0_general pop,2_NA,NA,NA,NA,NA,NA,NA,1_regulation of prescription drugs,1_opioid prescribing rates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reisman_2009,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2009,1,181,1,2,1,2003,NA,1,PDMP decrease oxy shipments and lower prescription opioid rates (in states with vs. without PDMP) but overall increase in opioids over time,2,NA,NA,NA,NA,7_ecological time series,9090_Opioid shipment,4_comparative,NA,NA,NA,NA,3_substance use treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3_beneficial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reitan_2016,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2016,1,164,0,NA,2,NA,NA,0,NA,2,1_High Income,2_Europe & Central Asia,a_opioids,9090_People with SUD or severe mental disorder,NA,NA,NA,2_legislations,6_clinical treatments,NA,NA,NA,NA,NA,NA,9090_People with SUD or severe mental disorder,1_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7_compulsory treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reitan_2016,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2016,1,164,0,NA,2,NA,NA,0,NA,2,NA,NA,b_cannabis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reitan_2016,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2016,1,164,0,NA,2,NA,NA,0,NA,2,NA,NA,c_meth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reitan_2016,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2016,1,164,0,NA,2,NA,NA,0,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reitan_2016,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2016,1,164,0,NA,2,NA,NA,0,NA,2,NA,NA,e_benzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reitan_2016,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2016,1,164,0,NA,2,NA,NA,0,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rengifo_2010,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2009,1,181,1,2,1,2005,NA,1,"Recidivism - generally decreased odds of recidivism, but no significant impact relative to community corrections when using matched samples.",2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,4_cohort study,1_adminstrative data,6_estimates of risk,2_legislations,1_criminal justice,NA,NA,5_criminal activity,NA,NA,NA,1_people who use illegal drugs,2_NA,NA,NA,9090_bill 123 - compulsory treatment instead of prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7_compulsory treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rengifo_2010,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2009,1,181,1,2,1,2005,NA,1,"Recidivism - generally decreased odds of recidivism, but no significant impact relative to community corrections when using matched samples.",2,NA,NA,b_cannabis,6_people who have been incarcerated,NA,NA,4_comparative,NA,6_clinical treatments,NA,NA,NA,NA,NA,NA,6_people who have been incarcerated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rengifo_2010,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2009,1,181,1,2,1,2005,NA,1,"Recidivism - generally decreased odds of recidivism, but no significant impact relative to community corrections when using matched samples.",2,NA,NA,c_meth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rengifo_2010,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2009,1,181,1,2,1,2005,NA,1,"Recidivism - generally decreased odds of recidivism, but no significant impact relative to community corrections when using matched samples.",2,NA,NA,d_cocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rengifo_2010,data_extraction_arm_1,NA,NA,2,Roshni,Colleen,2009,1,181,1,2,1,2005,NA,1,"Recidivism - generally decreased odds of recidivism, but no significant impact relative to community corrections when using matched samples.",2,NA,NA,f_other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reset_2018,data_extraction_arm_1,NA,NA,1,Roshni,Colleen,2018,1,124,1,2,1,2012,NA,1,"Withdrawal led to increase in prescriptions of other analgesics,",2,1_High Income,2_Europe & Central Asia,a_opioids,2_clinical practitioners,4_cohort study,1_adminstrative data,0_descriptive,3_regulation,5_prescription drug regulations,NA,NA,1_prescription drug availability/use,NA,NA,NA,0_general pop,NA,NA,NA,NA,NA,NA,NA,NA,1_opioid prescribing rates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3_withdraw drug,1_increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reset_2018,data_extraction_arm_1,NA,NA,1,Roshni,Colleen,2018,1,124,1,2,1,2012,NA,1,"Withdrawal led to increase in prescriptions of other analgesics,",2,NA,NA,NA,NA,NA,NA,4_comparative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Resiak_2016,data_extraction_arm_1,NA,NA,1,Colleen,NA,2016,0,NA,0,NA,1,2015,NA,0,NA,2,NA,1_East Asia & Pacific,a_opioids,6_people who have been incarcerated,2_scoping review,5_chart reviews/medical records,0_descriptive,7_programs,1_criminal justice,NA,1_needle exchange/availability,NA,NA,NA,NA,6_people who have been incarcerated,NA,NA,NA,9090_diversion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_availability of OAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Resiak_2016,data_extraction_arm_1,NA,NA,1,Colleen,NA,2016,0,NA,0,NA,1,2015,NA,0,NA,2,NA,2_Europe & Central Asia,NA,NA,NA,NA,NA,NA,4_harm reduction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7_compulsory treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Resiak_2016,data_extraction_arm_1,NA,NA,1,Colleen,NA,2016,0,NA,0,NA,1,2015,NA,0,NA,2,NA,5_North America,NA,NA,NA,NA,NA,NA,6_clinical treatments,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodes_2015,data_extraction_arm_1,NA,NA,1,Colleen,NA,2015,1,85,1,2,1,2014,NA,1,NA,2,3_Lower-middle income,7_Sub-Saharan Africa,a_opioids,7_chronic opioid users,7_ecological time series,1_adminstrative data,7_simulation,7_programs,6_clinical treatments,NA,NA,6_infectious disease rates,NA,NA,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_availability of OAT,NA,NA,NA,NA,NA,NA,1_HIV,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodes_2015,data_extraction_arm_1,NA,NA,1,Colleen,NA,2015,1,85,1,2,1,2014,NA,1,NA,2,NA,NA,NA,NA,6_ecological,2_qualitative,8_qualitative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rich_2015,data_extraction_arm_1,NA,NA,1,Amina,Colleen,2015,1,181,1,2,1,2013,NA,1,Forced withdrawal of methadone reduced likelihood of re-engaging with methadone maintenance after release,2,1_High Income,5_North America,a_opioids,6_people who have been incarcerated,3_rct,1_adminstrative data,6_estimates of risk,7_programs,6_clinical treatments,NA,NA,3_substance use treatment,2_oat,4_detrimental,NA,6_people who have been incarcerated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9090_Discontinuation of methadone maintenance-treatment programme after incarceration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riggs_2017,data_extraction_arm_1,NA,NA,1,Roshni,Colleen,2017,1,181,1,1,1,2014,NA,1,Short-acting opioid quantity limit in mediciad,2,1_High Income,5_North America,a_opioids,0_general pop,4_cohort study,1_adminstrative data,0_descriptive,2_legislations,7_social services,NA,NA,1_prescription drug availability/use,NA,NA,NA,0_general pop,2_NA,NA,NA,NA,NA,NA,NA,NA,5_opioid prescription fills,NA,NA,NA,0_no change,2_medical insurance changes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riggs_2017,data_extraction_arm_1,NA,NA,1,Roshni,Colleen,2017,1,181,1,1,1,2014,NA,1,Short-acting opioid quantity limit in mediciad,2,NA,NA,NA,9090_People on medicaid,NA,NA,4_comparative,NA,NA,NA,NA,NA,NA,NA,NA,9090_People on medicaid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rinaldo_2013,data_extraction_arm_1,NA,NA,1,Colleen,NA,2013,1,181,0,NA,1,2013,NA,0,NA,2,1_High Income,5_North America,a_opioids,9090_medicaid users,7_ecological time series,3_survey,0_descriptive,2_legislations,7_social services,NA,NA,NA,NA,NA,NA,7_chronic opioid users,2_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_medical insurance changes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rinaldo_2013,data_extraction_arm_1,NA,NA,1,Colleen,NA,2013,1,181,0,NA,1,2013,NA,0,NA,2,NA,NA,NA,NA,8_ecological geographic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ringwalt_2015,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2015,1,181,1,2,1,2011,NA,1,PMP - # prescribers querying system and # days queried  not associated with change in opioid prescriptions filled,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_ecological time series,1_adminstrative data,1_hypothesis testing,2_legislations,2_legislative,NA,NA,1_prescription drug availability/use,NA,NA,NA,7_chronic opioid users,2_NA,NA,NA,NA,NA,NA,NA,1_regulation of prescription drugs,5_opioid prescription fills,1_increase,NA,NA,0_no change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ringwalt_2015,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2015,1,181,1,2,1,2011,NA,1,PMP - # prescribers querying system and # days queried  not associated with change in opioid prescriptions filled,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9090_prescriber querying PMP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ritter_2005,data_extraction_arm_1,NA,NA,1,Alexis,Colleen,2005,1,8,1,2,1,2001,NA,1,NA,2,1_High Income,1_East Asia & Pacific,a_opioids,2_clinical practitioners,7_ecological time series,9090_Data from government reports,4_comparative,4_government policy,6_clinical treatments,NA,NA,7_illegal drug use behaviours/harms,NA,NA,NA,9090_people on OAT,2_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_injection drug use,NA,NA,NA,NA,NA,NA,NA,9090_take-away methadone policies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roberts_2014,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2014,1,181,1,3,2,NA,NA,1,literature review of lock-in programs where high opioid patients locked into one physician and one pharmacy. Prevalent but variety of program designs,2,1_High Income,5_North America,a_opioids,7_chronic opioid users,NA,NA,NA,2_legislations,7_social services,NA,NA,1_prescription drug availability/use,NA,NA,NA,7_chronic opioid users,2_NA,NA,NA,NA,NA,NA,NA,NA,1_opioid prescribing rates,NA,NA,NA,NA,2_medical insurance changes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roberts_2016,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2016,1,181,0,NA,1,2012,NA,1,Retrospective cohort lock-in program Medicaid coverage for opioid and benzos in N. Carolina 43% decrease prescribing through medicaid; 195% increase out of pocket prescriptions,2,1_High Income,5_North America,a_opioids,7_chronic opioid users,4_cohort study,1_adminstrative data,0_descriptive,2_legislations,7_social services,NA,NA,1_prescription drug availability/use,NA,NA,NA,7_chronic opioid users,2_NA,NA,NA,NA,NA,NA,NA,NA,5_opioid prescription fills,NA,NA,NA,1_increase,2_medical insurance changes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roberts_2016,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2016,1,181,0,NA,1,2012,NA,1,Retrospective cohort lock-in program Medicaid coverage for opioid and benzos in N. Carolina 43% decrease prescribing through medicaid; 195% increase out of pocket prescriptions,2,NA,NA,e_benzo,NA,NA,NA,2_estimates of rates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robinson_2010,data_extraction_arm_1,NA,NA,3,Tanis,Colleen,2010,1,181,0,NA,2,NA,NA,0,"This article discusses the gaps in legislation that have led to increasingly severe abuse of schedule II Oxycontin in Virginia. The article argues that there is a need for e-prescribing software programs in Virginia in order to track the dispensing and use of schedule II prescription drugs. The article argues that changing the legislation in Virginia to implement these e-prescribing programs will make it easier to identify prescription drug abusers, people who cross the border to 'doctor shop', and to fight against Medicaid fraud. The article also discusses the need to limit the scope of a physician's power to prescribe certain schedule II drugs so that Oxycontin is only prescribed to those who really need it.",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,NA,NA,NA,2_legislations,2_legislative,NA,NA,NA,NA,NA,NA,0_general pop,2_NA,NA,NA,NA,NA,NA,NA,1_regulation of prescription drugs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robinson_2010,data_extraction_arm_1,NA,NA,3,Tanis,Colleen,2010,1,181,0,NA,2,NA,NA,0,"This article discusses the gaps in legislation that have led to increasingly severe abuse of schedule II Oxycontin in Virginia. The article argues that there is a need for e-prescribing software programs in Virginia in order to track the dispensing and use of schedule II prescription drugs. The article argues that changing the legislation in Virginia to implement these e-prescribing programs will make it easier to identify prescription drug abusers, people who cross the border to 'doctor shop', and to fight against Medicaid fraud. The article also discusses the need to limit the scope of a physician's power to prescribe certain schedule II drugs so that Oxycontin is only prescribed to those who really need it.",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robinson_2010,data_extraction_arm_1,NA,NA,3,Tanis,Colleen,2010,1,181,0,NA,2,NA,NA,0,"This article discusses the gaps in legislation that have led to increasingly severe abuse of schedule II Oxycontin in Virginia. The article argues that there is a need for e-prescribing software programs in Virginia in order to track the dispensing and use of schedule II prescription drugs. The article argues that changing the legislation in Virginia to implement these e-prescribing programs will make it easier to identify prescription drug abusers, people who cross the border to 'doctor shop', and to fight against Medicaid fraud. The article also discusses the need to limit the scope of a physician's power to prescribe certain schedule II drugs so that Oxycontin is only prescribed to those who really need it.",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robles_2001,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2001,1,181,0,NA,1,NR,NA,1,Increase daily maximum at baseline (300 vs 165mg) and average daily dose (80.04 vs 76.84mg),2,1_High Income,5_North America,a_opioids,7_chronic opioid users,4_cohort study,4_census,0_descriptive,7_programs,6_clinical treatments,NA,NA,3_substance use treatment,2_oat,1_increase,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9090_opioid positive urine screens,NA,NA,NA,NA,2_decrease,NA,NA,1_availability of OAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robles_2001,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2001,1,181,0,NA,1,NR,NA,1,Increase daily maximum at baseline (300 vs 165mg) and average daily dose (80.04 vs 76.84mg),2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_criminal activity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3_beneficial,NA,NA,9090_Patient determined methadone dose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robles_2001,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2001,1,181,0,NA,1,NR,NA,1,Increase daily maximum at baseline (300 vs 165mg) and average daily dose (80.04 vs 76.84mg),2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7_illegal drug use behaviours/harms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romelsjo_2010,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2010,1,164,1,2,1,2006,NA,1,"Less restrictive policy, increase take-aways, reduced discharge due to misuse.   Increase sales methadone/buprenorphine & patients in treatment",2,1_High Income,2_Europe & Central Asia,a_opioids,2_clinical practitioners,7_ecological time series,3_survey,0_descriptive,5_guidelines,6_clinical treatments,NA,NA,3_substance use treatment,2_oat,1_increase,9090_Mortality due to opioids (morphine)  - but varied by region & opioid,7_chronic opioid users,NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_increase,NA,1_availability of OAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
